COUNTRY,YEAR,QUARTER,UNIT,"Gross domestic product (GDP), Current prices, US dollar","Assets - Direct investment, Total financial assets/liabilities_PGDP","Assets - Other investment, Debt instruments_PGDP","Assets - Other investment, Debt instruments, Deposit taking corporations, except the Central Bank_PGDP","Assets - Portfolio investment, Debt securities_PGDP","Assets - Portfolio investment, Equity and investment fund shares_PGDP","Assets - Portfolio investment, Total financial assets/liabilities_PGDP","Liabilities - Direct investment, Total financial assets/liabilities_PGDP","Liabilities - Other investment, Debt instruments, Deposit taking corporations, except the Central Bank_PGDP","Liabilities - Portfolio investment, Debt securities_PGDP","Liabilities - Portfolio investment, Equity and investment fund shares_PGDP","Liabilities - Portfolio investment, Total financial assets/liabilities_PGDP","Net (net acquisition of financial assets less net incurrence of liabilities) - Direct investment, Total financial assets/liabilities_PGDP","Net (net acquisition of financial assets less net incurrence of liabilities) - Portfolio investment, Total financial assets/liabilities_PGDP",EURO_PERIOD_FULL,EURO_PERIOD_CRISIS_EXCLUDED,IS_CRISIS_YEAR,EURO_PERIOD
"Estonia, Republic of",2006,3,% of GDP (annualized),17049000000,10.188993873766378,-14.482243639825215,-16.38072107815903,13.24150641634721,1.3486066187143597,14.59011303506157,10.996220501089416,-9.187434910235938,-0.002989728249344595,1.8711812194173012,1.8681914911679567,-0.8072266273230403,12.721921543893611,Pre-Euro,Pre-Euro,False,Pre-Euro
"Estonia, Republic of",2006,4,% of GDP (annualized),17049000000,9.445431321671704,9.832440031394487,5.043207248575034,-2.5518386797346073,3.1341053775347154,0.5822666978001076,13.12201406403815,23.337411307725514,2.370428347052052,5.671521935821062,8.041950282873115,-3.67658274236645,-7.459683585073007,Pre-Euro,Pre-Euro,False,Pre-Euro
"Estonia, Republic of",2007,1,% of GDP (annualized),22478000000,6.883334011311056,7.081945094926147,0.4794559249599604,2.4185027443500293,3.287624473095914,5.7061272174459425,10.973052470749172,17.843955797752237,-1.2314073761010762,4.7585265905830125,3.5271192144819357,-4.089718459438115,2.1790080029640073,Pre-Euro,Pre-Euro,False,Pre-Euro
"Estonia, Republic of",2007,2,% of GDP (annualized),22478000000,14.868750057547093,12.744163099116085,14.824127973731807,-0.80367731602799,4.444359548002427,3.640682231974437,10.335050380443525,28.505018967821886,-1.6457392202841825,1.7989417080499954,0.15320248776581324,4.533699677103568,3.4874797442086236,Pre-Euro,Pre-Euro,False,Pre-Euro
"Estonia, Republic of",2007,3,% of GDP (annualized),22478000000,10.43653046479612,0.4279541006248752,-2.772228234239229,1.5328604461113775,3.8556207489031156,5.388481195014494,14.519391051763114,22.928218513992668,0.8850007679303329,1.4328944753912911,2.317895243321624,-4.082860586966995,3.070585951692869,Pre-Euro,Pre-Euro,False,Pre-Euro
"Estonia, Republic of",2007,4,% of GDP (annualized),22478000000,10.296290332825423,17.345709086050793,16.75023190002446,-1.7065190352789386,0.3773417770153037,-1.3291772582636348,18.147876145564535,18.477940642961986,1.1316644357816525,-2.153462041829787,-1.0217976060481355,-7.851585812739119,-0.30737965221549934,Pre-Euro,Pre-Euro,False,Pre-Euro
"Estonia, Republic of",2011,1,% of GDP (annualized),23300000000,9.653352792677032,-6.083429747344415,3.35841901963519,-4.534913098175962,-0.07597329814914157,-4.610886396325104,12.07538623462982,-17.757531362043984,0.27007509388412,0.363802893857296,0.633877987741416,-2.4220334419527876,-5.24476438406652,Post-Euro,Post-Euro,False,Post-Euro
"Estonia, Republic of",2011,2,% of GDP (annualized),23300000000,-0.7709171972205165,20.25176377993044,8.664190273533592,-0.1778754629061919,0.4996077064377664,0.3217322435315746,4.789543888003252,7.316017789331673,-0.19763940322910212,-0.11505083760474108,-0.3126902408338432,-5.5604610852237695,0.6344224843654178,Post-Euro,Post-Euro,False,Post-Euro
"Estonia, Republic of",2011,3,% of GDP (annualized),23300000000,-35.41429437877413,23.78002404598726,20.997738774872754,-6.666988206528665,-0.325564385901931,-6.992552592430597,-4.202264025178739,-19.44306212157586,4.122910131356396,-0.278126666978795,3.8447834643776,-31.21203035359538,-10.837336056808198,Post-Euro,Post-Euro,False,Post-Euro
"Estonia, Republic of",2011,4,% of GDP (annualized),23300000000,2.9910981519045063,9.616867629881975,-0.7452460246781115,-10.50637199219421,-1.9941811560354077,-12.500576292516097,6.550180238331546,-11.14161322322962,0.6341534495708155,-0.45964552950643794,0.17450792006437765,-3.55908208642704,-12.675084212580476,Post-Euro,Post-Euro,False,Post-Euro
"Estonia, Republic of",2012,1,% of GDP (annualized),23252000000,3.727829295743029,3.166247704349723,3.9101448742209803,-0.36253402043166494,2.4263193089759456,2.0637852885442802,5.502931339305897,-0.7054722167820261,-0.3472677685294296,-0.17151419788537936,-0.5187819664148089,-1.775102043562868,2.5825672549590903,Post-Euro,Post-Euro,False,Post-Euro
"Estonia, Republic of",2012,2,% of GDP (annualized),23252000000,3.172514388689334,9.230066633463112,-1.1220424437994612,2.773494933380609,-0.4640494201261781,2.309445513254431,8.742319853276337,-4.069839726946718,6.42363788061224,0.13729037996037416,6.560928260572616,-5.569805464587003,-4.2514827473181835,Post-Euro,Post-Euro,False,Post-Euro
"Estonia, Republic of",2012,3,% of GDP (annualized),23252000000,4.737766804853786,5.660964807103374,4.303697704084959,5.037455579510057,0.1537803027696524,5.191257390014362,8.092048578147027,-2.8338376101575693,-0.18470842520080769,-0.021056072225383173,-0.20576449742619077,-3.3542817732932413,5.397021887440552,Post-Euro,Post-Euro,False,Post-Euro
"Estonia, Republic of",2012,4,% of GDP (annualized),23252000000,10.406697891149145,15.309953579907102,-16.37095377816962,-5.349346891450196,1.8263238842895237,-3.5230230071606727,8.410017045415447,-5.015904982367108,-0.307789099647342,-2.0443281509117495,-2.3521172505590915,1.9966808457337004,-1.1709057566015824,Post-Euro,Post-Euro,False,Post-Euro
"Estonia, Republic of",2013,1,% of GDP (annualized),25451000000,5.0981438419938,-13.539771076363424,-9.41346823358256,-0.7299340977793073,0.6056908792480593,-0.12424321853124812,3.3812793998842468,-9.352612717923755,0.008904166513515777,-0.47434923426547687,-0.4654243121190625,1.7168644421095534,0.34120184922071284,Post-Euro,Post-Euro,False,Post-Euro
"Estonia, Republic of",2013,2,% of GDP (annualized),25451000000,3.0918034793031017,11.963463027279508,0.6597109293737561,-4.6267630709740635,3.220111968756531,-1.4066305728592192,9.170341182065677,-5.598253365040497,2.463974643388733,0.5593223672253923,3.023317539972438,-6.078537702762578,-4.429948112831657,Post-Euro,Post-Euro,False,Post-Euro
"Estonia, Republic of",2013,3,% of GDP (annualized),25451000000,1.7400014160067707,-4.184407050839265,1.7500117102501371,2.4525012782018685,1.5576101088366028,4.010111387038473,2.67969957810793,-3.157529839703894,-0.13363014415103183,0.15951955379499447,0.025889409643962562,-0.9396773506786156,3.984221977394508,Post-Euro,Post-Euro,False,Post-Euro
"Estonia, Republic of",2013,4,% of GDP (annualized),25451000000,3.4485495915681086,-0.5242212908137202,-4.0722334661211725,10.961332862952332,1.2062779376301511,12.167610800582484,2.024459290450275,7.163744466769474,0.6813721731218808,0.042095132214844184,0.723467305336725,1.4241116909207878,11.444143495245756,Post-Euro,Post-Euro,False,Post-Euro
"Estonia, Republic of",2014,1,% of GDP (annualized),27063000000,5.899614224258426,17.03796992428544,19.199177258377667,-0.40547942021231864,0.4826885319791576,0.07720911176683892,8.589159420962792,5.270645398197678,2.424131283653756,0.1693377608625085,2.593469044516265,-2.6895451967043655,-2.5162599327494264,Post-Euro,Post-Euro,False,Post-Euro
"Estonia, Republic of",2014,2,% of GDP (annualized),27063000000,0.7611902342562911,1.8629726698635614,12.475539523549351,7.161818877815766,1.7766441890070621,8.938463066822827,2.451384352997198,2.4900295203665284,0.3529740562343879,0.22271126868847876,0.5756853249228666,-1.6901941187409069,8.362777741899963,Post-Euro,Post-Euro,False,Post-Euro
"Estonia, Republic of",2014,3,% of GDP (annualized),27063000000,9.832285453873697,0.25912640189725855,-1.1115437233660266,-2.957344226098721,0.3336747127409807,-2.6236695133577403,13.782621017289728,-7.715230979095971,0.018730140648251868,-0.3364372125646245,-0.3177070719163726,-3.9503159712187013,-2.305962441441369,Post-Euro,Post-Euro,False,Post-Euro
"Estonia, Republic of",2014,4,% of GDP (annualized),27063000000,0.3078815316345196,4.543704818964085,-43.55534469051383,4.5740551733455295,0.07531247401895579,4.6493676473644845,1.5101841276604588,2.3722413327236467,-0.459540940929498,-0.9111017521616231,-1.370642693091121,-1.2023025960259397,6.020010340455606,Post-Euro,Post-Euro,False,Post-Euro
"Estonia, Republic of",2015,1,% of GDP (annualized),23314000000,-2.0240816603145406,2.57601435066616,44.3146923246625,-1.9620409171681772,2.8331037708796516,0.871043532396263,1.6097553769041892,-1.3339049596196537,0.0798743170872222,-0.5069526685376237,-0.42705903013518937,-3.6338370372187305,1.2981218838466646,Post-Euro,Post-Euro,False,Post-Euro
"Estonia, Republic of",2015,2,% of GDP (annualized),23314000000,-9.280388670022145,14.402827036004487,-9.413188062440376,-3.91542975147137,-0.8498933556190527,-4.765323107090423,-16.617351246571513,9.411253814542809,0.9936724493381757,-0.22791887726327356,0.7657725352895841,7.336962576549368,-5.531095642380007,Post-Euro,Post-Euro,False,Post-Euro
"Estonia, Republic of",2015,3,% of GDP (annualized),23314000000,4.8254974676160245,-16.55365768036373,-6.609477812473191,7.605089747791027,0.14682133825169427,7.751911086042722,7.63978291670241,-9.46700098224243,-0.5018016899716908,0.05277405078493609,-0.4490467118469589,-2.814285449086386,8.20095779788968,Post-Euro,Post-Euro,False,Post-Euro
"Estonia, Republic of",2015,4,% of GDP (annualized),23314000000,-3.3883770817931422,7.854248040860455,-14.650075719601055,3.7418478404657236,1.9218210786520373,5.663687710758306,-4.907474511901209,12.921883705136272,-0.6272085865079597,-0.0190547235137691,-0.6462445183811827,1.5190974301080669,6.3099322291394895,Post-Euro,Post-Euro,False,Post-Euro
"Estonia, Republic of",2016,1,% of GDP (annualized),24554000000,-1.2538366164371848,-16.19447855402241,2.9111313334400575,8.067510407449188,1.5063524855551413,9.573862893004328,2.5622120648365723,-1.5070526219759857,0.00570880466227145,-0.54802729536214,-0.5423184906998685,-3.8160486812737577,10.116181383704198,Post-Euro,Post-Euro,False,Post-Euro
"Estonia, Republic of",2016,2,% of GDP (annualized),24554000000,5.806865545454053,-4.753789393424915,1.9115415500655013,12.980899691530926,1.634516940520445,14.615416632051371,4.737950480560961,3.0309351014843657,0.5227209164103049,0.35287111098301854,0.8755736314434236,1.068915064893091,13.739843000607946,Post-Euro,Post-Euro,False,Post-Euro
"Estonia, Republic of",2016,3,% of GDP (annualized),24554000000,5.297206203519325,-8.26010615625186,-10.651312543040682,8.7192909814115,-0.6579896801360584,8.061301301275444,5.636005766510978,-1.6355150984472249,-0.27948007977469874,0.5752043479924333,0.2957242682177346,-0.33879956299165337,7.765577033057708,Post-Euro,Post-Euro,False,Post-Euro
"Estonia, Republic of",2016,4,% of GDP (annualized),24554000000,-3.891796256465342,-1.331100553244889,2.7734088444092615,8.919978458830538,3.5466603086564312,12.46663876748697,2.1450772156522357,-1.158954419977397,-0.6250096337409383,0.36345086213040645,-0.2615411949173251,-6.036873472117578,12.728179962404296,Post-Euro,Post-Euro,False,Post-Euro
"Estonia, Republic of",2017,1,% of GDP (annualized),27460000000,8.337988083589938,-4.09668401622491,0.8901485129698952,3.9612461905540073,3.0229995674827066,6.984245758036714,9.14374387902944,-0.9599458349487158,0.19022096816627967,0.0976386981903727,0.2878596663566524,-0.8057557954395028,6.69638609168006,Post-Euro,Post-Euro,False,Post-Euro
"Estonia, Republic of",2017,2,% of GDP (annualized),27460000000,4.053256024974777,-8.85885067039455,-2.0692282115687513,10.340409657402057,2.386686789535532,12.72709644693759,6.931944209289818,-4.564747392124654,0.17972836959331023,0.6907220521109944,0.8704504217043045,-2.8786881843150396,11.856629970890312,Post-Euro,Post-Euro,False,Post-Euro
"Estonia, Republic of",2017,3,% of GDP (annualized),27460000000,1.884334233850648,-0.9087511107625139,-1.347197172166517,9.34558259812881,4.102914079780408,13.448513787999419,10.09599693417005,-11.953143234691101,-0.29037534080340827,0.5349127499579845,0.24453740915457606,-8.211662700319401,13.203976378844843,Post-Euro,Post-Euro,False,Post-Euro
"Estonia, Republic of",2017,4,% of GDP (annualized),27460000000,-4.798862956195969,1.6043659727395514,-11.82354230548316,21.18508790219515,-8.50508109853283,12.68000680366232,-0.8872668979294455,7.504397569451582,0.3280729982311895,0.16164399646238498,0.4897169946935745,-3.9115960582665226,12.190289808968746,Post-Euro,Post-Euro,False,Post-Euro
"Estonia, Republic of",2018,1,% of GDP (annualized),31237000000,0.6892918370613687,-7.233180562428343,5.956453604928294,2.8619517961758145,0.48710523143342505,3.3490570276092404,-0.1391144585862021,-0.4179100334310553,0.27739467115463223,0.02619217685985973,0.3035711075235906,0.8284220361384721,3.0454859200856497,Post-Euro,Post-Euro,False,Post-Euro
"Estonia, Republic of",2018,2,% of GDP (annualized),31237000000,2.088634705729052,12.674068466791002,3.004782058334422,2.9976873556238077,-2.0733009934190174,0.9243711047796063,13.49066112007002,-6.19887824835334,3.87469941263192,-1.1024710289537805,2.772228383678141,-11.402026414340968,-1.84784202147335,Post-Euro,Post-Euro,False,Post-Euro
"Estonia, Republic of",2018,3,% of GDP (annualized),31237000000,0.5892798883375292,-5.2152729468651104,-6.089498520620071,5.038334110485182,1.8591831107586296,6.897517221243812,3.4183058315950623,2.3397562573377457,-2.17181178698824,0.1618985885475997,-2.009913198440639,-2.8290259432575335,8.90744531101894,Post-Euro,Post-Euro,False,Post-Euro
"Estonia, Republic of",2018,4,% of GDP (annualized),31237000000,-6.114626822518169,1.0852645201203703,-7.1896746465729775,1.1777117341614112,1.1158269113551242,2.293538645516535,-0.4567257777635498,-4.607116046835485,-0.39690183356276226,-0.04536856164164294,-0.44227039520440514,-5.657915660914942,2.73580904072094,Post-Euro,Post-Euro,False,Post-Euro
"Estonia, Republic of",2019,1,% of GDP (annualized),31877000000,23.708189071743917,6.449893340384081,13.229105881445758,0.9907937348468638,-0.30851139209191697,0.6822823427549469,25.95865333375095,5.459470155553126,-0.0010831462003504258,-0.1724055208636725,-0.17348866706402297,-2.2504500100833438,0.8557710098189699,Post-Euro,Post-Euro,False,Post-Euro
"Estonia, Republic of",2019,2,% of GDP (annualized),31877000000,-0.7795433008124981,16.950346667503215,9.534032420867712,2.014136278821721,1.507619964237538,3.5217562430592606,-0.056472296640210834,10.02610987608621,5.551995234181386,0.1676966351915174,5.7196918693729035,-0.7230710041722874,-2.197935626313643,Post-Euro,Post-Euro,False,Post-Euro
"Estonia, Republic of",2019,3,% of GDP (annualized),31877000000,-1.2453950492280181,2.705525411177944,-8.862219840542192,-0.12296701176206379,3.0738264712563996,2.9508594594943363,8.841527672331237,-6.099668878805806,0.5208901036084609,-0.5162158781528509,0.00467422545561005,-10.086922721559256,2.9461852340387265,Post-Euro,Post-Euro,False,Post-Euro
"Estonia, Republic of",2019,4,% of GDP (annualized),31877000000,2.0855565915864105,-9.481222221978227,-7.785453717884367,-1.4697975499576497,2.4009379146406498,0.931140364683,4.3250807280327495,-15.332336232314836,-0.6653959664491638,0.22579035519339963,-0.43959171902939415,-2.2395241364463407,1.3707320837123944,Post-Euro,Post-Euro,False,Post-Euro
"Estonia, Republic of",2023,1,% of GDP (annualized),41303000000,6.960742610747513,9.382224691892773,2.5662884221262736,-3.3494896502136675,2.756173335563375,-0.5933163146502929,14.526076375037638,4.550597717834064,3.7738288632714077,0.1457935388563754,3.9196224021277835,-7.565333764290122,-4.512938716778077,Post-Euro,Post-Euro,False,Post-Euro
"Estonia, Republic of",2023,2,% of GDP (annualized),41303000000,5.436157157700978,1.3447820565717377,-0.3693648648969617,0.902067168408479,3.1960873009772275,4.098165012726696,8.325928772900468,1.573562012710212,4.05121551529895,0.5024745448936546,4.553690060192606,-2.8897716151994906,-0.45552504746591016,Post-Euro,Post-Euro,False,Post-Euro
"Estonia, Republic of",2023,3,% of GDP (annualized),41303000000,6.8604379269155915,6.66516569487433,0.6896561972216828,-0.014388480255672015,2.9627198472825715,2.948341908038076,6.540539319736741,8.848483175780059,-7.65521962859868,1.1234082661159306,-6.531800821471573,0.3198986071788529,9.480142729509648,Post-Euro,Post-Euro,False,Post-Euro
"Estonia, Republic of",2023,4,% of GDP (annualized),41303000000,2.1033737793750054,21.045753086232363,-1.5730350117156238,-6.174704618865985,4.873523408461546,-1.3011812104044405,22.42747007423703,6.700014455616393,0.6883179988847583,0.18056256692219638,0.8688805658069546,-20.32409629486203,-2.170061776211395,Post-Euro,Post-Euro,False,Post-Euro
"Estonia, Republic of",2024,1,% of GDP (annualized),42752000000,-0.23340160230134935,9.73602148411509,3.300567868400099,8.440147343111382,7.767899933793116,16.208047276904498,-4.875223588091666,12.365246088685701,18.040679070103806,0.12950614259576065,18.170185212699568,4.641821985790317,-1.962137935795074,Post-Euro,Post-Euro,False,Post-Euro
"Estonia, Republic of",2024,2,% of GDP (annualized),42752000000,-22.784350882937332,4.650557087491852,-3.6689590719752307,-12.431150368430256,3.9667387445942883,-8.464411623835968,-26.551935178869414,-6.7756334784599925,1.0946896155308832,0.5894141576371281,1.6841037731680109,3.767574221854048,-10.148515397003976,Post-Euro,Post-Euro,False,Post-Euro
"Estonia, Republic of",2024,3,% of GDP (annualized),42752000000,-2.2900626044502843,10.394440076721976,0.19141916899157013,-1.387904585091238,4.34638767742941,2.958483092338173,5.5433458095742605,-0.37798786030213855,4.852522691719033,-1.0083958122959038,3.84412687942313,-7.833408414024545,-0.8856437870849573,Post-Euro,Post-Euro,False,Post-Euro
"Estonia, Republic of",2024,4,% of GDP (annualized),42752000000,-9.552864945382671,16.956003234000747,1.190641518291542,0.10059760549214071,4.946861765882299,5.0474693651759,-6.447211191406249,10.445881062406437,3.176459837317554,0.37385811880145964,3.5503179561190126,-3.1056537539764224,1.497151409056886,Post-Euro,Post-Euro,False,Post-Euro
