COUNTRY,YEAR,QUARTER,UNIT,"Gross domestic product (GDP), Current prices, US dollar","Assets - Other investment, Debt instruments, Deposit taking corporations, except the Central Bank_PGDP","Liabilities - Other investment, Debt instruments, Deposit taking corporations, except the Central Bank_PGDP","Assets - Other investment, Debt instruments_PGDP","Liabilities - Portfolio investment, Equity and investment fund shares_PGDP","Liabilities - Portfolio investment, Total financial assets/liabilities_PGDP","Assets - Portfolio investment, Equity and investment fund shares_PGDP","Liabilities - Portfolio investment, Debt securities_PGDP","Net (net acquisition of financial assets less net incurrence of liabilities) - Direct investment, Total financial assets/liabilities_PGDP","Net (net acquisition of financial assets less net incurrence of liabilities) - Portfolio investment, Total financial assets/liabilities_PGDP","Liabilities - Direct investment, Total financial assets/liabilities_PGDP","Assets - Portfolio investment, Debt securities_PGDP","Assets - Direct investment, Total financial assets/liabilities_PGDP","Assets - Portfolio investment, Total financial assets/liabilities_PGDP","Net (net acquisition of financial assets less net incurrence of liabilities) - Other investment, Total financial assets/liabilities_PGDP",Net (net acquisition of financial assets less net incurrence of liabilities) - Financial derivatives (other than reserves) and employee stock options_PGDP,"Net (net acquisition of financial assets less net incurrence of liabilities) - Financial account balance, excluding reserves and related items_PGDP",CS1_GROUP,CS2_GROUP,CS3_GROUP
"Netherlands, The",2010,3,"US dollar, Nominal (Current Prices), % of GDP",853161000000,27.56582874228897,14.771666951489811,33.32038691782677,2.5361942521985887,17.425288813248613,5.387142921910401,14.889094561050026,9.64964409671797,-14.377618631887769,25.24996258291225,-2.339472741018401,34.899606679630224,3.0476701808920006,13.107705615121986,-2.6281993895571305,5.75153169036662,Eurozone,NA,NA
"Netherlands, The",2010,4,"US dollar, Nominal (Current Prices), % of GDP",853161000000,-6.534384652369248,-10.643768158647664,-18.368364770072706,6.177766836505653,10.308165321668476,-1.3933567507187974,4.130398485162824,18.33333980620305,-15.675263445469264,-8.433374519932347,-3.9737413730819857,9.899965286270705,-5.367098123800783,14.480593763378309,-4.088302257258212,8.404717731169661,Eurozone,NA,NA
"Netherlands, The",2011,1,"US dollar, Nominal (Current Prices), % of GDP",912980000000,35.74350532103661,10.893806742754496,26.18385426756336,2.14208105719731,13.750913737869396,1.174128928563605,11.608832680672084,4.725883922101251,-0.6275206677035641,78.22120966505291,11.9492641411641,82.94727157221406,13.123393069727705,10.247706188799308,-3.6021004909746086,10.743968951948556,Eurozone,NA,NA
"Netherlands, The",2011,2,"US dollar, Nominal (Current Prices), % of GDP",912980000000,21.33893411334312,-8.580968925496725,13.371431959517183,4.757047063900633,31.602050363425267,4.092510602203772,24.329245626351252,16.859933139827817,-27.485581141317443,25.452881375276565,0.02395862007053824,42.312814515104385,4.116469222107823,20.797343201593037,-4.088302257258212,3.3958191500569965,Eurozone,NA,NA
"Netherlands, The",2011,3,"US dollar, Nominal (Current Prices), % of GDP",912980000000,-11.645384352340686,32.38363830445355,34.12038815833863,-1.890866287541896,-10.44819897210291,8.067902473219567,-10.707461049513702,-6.741510835286643,21.25630798922211,12.151059559245548,-8.17621723586497,5.409548723958904,-0.10831476277684068,-17.793330287695525,5.757620964479603,7.200146487990891,Eurozone,NA,NA
"Netherlands, The",2011,4,"US dollar, Nominal (Current Prices), % of GDP",912980000000,-27.765362356162537,-17.013405603189554,-34.1413994816973,-1.897203818703586,-10.44819897210291,-2.3461063414313568,-10.707461049513702,-2.321298570395846,9.842187806085564,40.441982649346095,-7.561644859252119,38.120684079388376,-9.907751200683476,-9.360798916734216,5.757620964479603,4.6892593765745145,Eurozone,NA,NA
"Netherlands, The",2012,1,"US dollar, Nominal (Current Prices), % of GDP",846225000000,19.58152581169311,15.27461868510148,22.783668817158556,2.326014868858755,27.51438898827144,1.6661305227333156,24.329245626351252,10.702518601081271,-20.75630583071878,41.188555780318474,5.091952634819345,51.89116369759815,6.758083157552661,13.049600199983413,-0.939328327390668,2.0564846428823387,Eurozone,NA,NA
"Netherlands, The",2012,2,"US dollar, Nominal (Current Prices), % of GDP",846225000000,-6.606497560341516,-28.33155926378918,-26.974159333983277,-2.230836207391651,-8.715585715383025,3.1702950610062333,-6.484749507991373,0.1520336378150019,11.014867345209607,42.71357797417944,-0.8710134311796508,42.86561161204172,2.2992816302992702,-2.703291336952747,-0.1956448805367998,8.267964765719254,Eurozone,NA,NA
"Netherlands, The",2012,3,"US dollar, Nominal (Current Prices), % of GDP",846225000000,-6.196964181866525,-12.434705640698397,-9.652986167035952,2.165923490797365,3.3986974069544154,0.4680522250701646,1.2327739161570503,6.632512779934414,-3.019882411888091,54.18369818901593,-0.08923722976749682,60.81597683831133,0.3788149953026677,0.8693242715498819,0.1672459339555517,4.649200573951682,Eurozone,NA,NA
"Netherlands, The",2012,4,"US dollar, Nominal (Current Prices), % of GDP",846225000000,-17.185971133445594,1.200731746757659,-19.991356128689176,1.151697270111377,-0.08948791987946468,2.3928824603385626,-1.241185190227185,10.966560701940974,17.986458964932496,-10.07896971028945,15.504088584478124,-3.5648064521847025,17.896971044816688,-13.730879322875117,-4.088302257258212,8.80843079854648,Eurozone,NA,NA
"Netherlands, The",2013,1,"US dollar, Nominal (Current Prices), % of GDP",883964000000,6.1976477295455465,-10.433394244109488,-10.082606545967936,1.697167057481979,6.492859182048137,2.921039639623333,4.795692125018666,15.242831032032978,-5.812199577358354,36.28112900796865,-2.240380034481042,51.52381771203353,0.6806596051422908,3.056693485255139,-1.0487775301315283,11.439145003861949,Eurozone,NA,NA
"Netherlands, The",2013,2,"US dollar, Nominal (Current Prices), % of GDP",883964000000,1.4310026458091052,-2.7083247100560657,-0.06383654927123729,10.534803865315782,18.08938660669439,-4.744726055800527,7.554582741378608,18.867700724736487,-22.205070796095768,32.99581193759022,1.2347643646121336,57.70008733387333,-4.115684189853885,3.7734493561576583,-1.6372892726435957,4.6346516919849945,Eurozone,NA,NA
"Netherlands, The",2013,3,"US dollar, Nominal (Current Prices), % of GDP",883964000000,4.139875037897471,-4.747464166414018,-9.82448851129684,-2.5359005140462583,-6.455784290310465,2.611914211890982,-1.9036594291170228,9.92815016720138,10.448855248856288,25.27127366227584,1.3811567466548411,35.19942382947722,3.993070958545823,-9.521892347734532,-1.6645784999060178,9.191133768919512,Eurozone,NA,NA
"Netherlands, The",2013,4,"US dollar, Nominal (Current Prices), % of GDP",883964000000,-12.881181199234357,-22.631365782316927,-14.75706941549656,0.21246928254996808,-10.44819897210291,1.506992273441,-10.707461049513702,-16.758591642193572,14.56184401672466,52.26230932481414,-1.20707186582259,35.503925039481246,0.29992040752790833,9.414544702188094,-0.03079264964410313,7.1870044269336715,Eurozone,NA,NA
"Netherlands, The",2014,1,"US dollar, Nominal (Current Prices), % of GDP",901789000000,31.973651838290333,27.23562199405848,30.66748897580254,2.569799492342443,1.1974172100125418,4.696718646601367,-1.3723822818863392,1.107504603848572,13.5640456887365,4.911779880659445,10.064744252591238,6.019284484508017,14.76146289874904,-4.471329612933096,-1.8735843106366403,8.32724388647744,Eurozone,NA,NA
"Netherlands, The",2014,2,"US dollar, Nominal (Current Prices), % of GDP",901789000000,15.723891763150805,-3.4239222829287117,3.976736733315665,6.437946942799258,4.195064992365176,5.276367624799149,-2.242881949990519,-11.120145460634362,7.926714571146909,23.742437997358586,6.845411939156499,12.622292536724222,12.121779563512083,5.2490005726611075,-1.9248159903223736,0.1350107898425172,Eurozone,NA,NA
"Netherlands, The",2014,3,"US dollar, Nominal (Current Prices), % of GDP",901789000000,2.64291895953488,-2.808138142292709,-11.368961290057872,4.5308862073057,-5.893797474575538,3.991131011356315,-10.42468368188124,3.842962918376694,17.049326154566092,39.751382648490946,7.164397668634237,43.59434556686764,11.155528679990551,-14.11242288384544,1.98674597635671,8.764848259706858,Eurozone,NA,NA
"Netherlands, The",2014,4,"US dollar, Nominal (Current Prices), % of GDP",901789000000,-5.015910734329205,-0.8210172188837966,1.4624195974889913,10.242480849067798,16.455269487208206,1.1763663327008869,6.212788638140408,16.906524056070765,-14.539932220951906,-4.4687507104211734,0.7389709335554104,12.43777334564959,1.915337266256297,1.420842087921898,5.3208124697129815,9.107137659142,Eurozone,NA,NA
"Netherlands, The",2015,1,"US dollar, Nominal (Current Prices), % of GDP",775822000000,19.051857550314377,6.44080869787142,35.20700595188072,0.2183128162387764,3.189341222084447,-4.744726055800527,2.9710284060003453,5.1408023268223895,-5.889220465519152,4.319806789186179,10.012197348876416,9.460609116008568,-2.6998792434347054,12.12216749276481,5.757620964479603,17.229150459642923,Eurozone,NA,NA
"Netherlands, The",2015,2,"US dollar, Nominal (Current Prices), % of GDP",775822000000,-5.657550400994042,8.204245882689586,-0.7106129483309316,1.7431956763278176,4.1365993513976145,-4.744726055800527,2.3934036750697967,-21.4739596850824,-10.242058154061112,55.386931538419894,3.111994635367391,33.912820498000826,-6.105458802663498,10.91278104114469,1.4622556737116073,-19.34098112461883,Eurozone,NA,NA
"Netherlands, The",2015,3,"US dollar, Nominal (Current Prices), % of GDP",775822000000,-2.133826032259977,7.279539198424382,11.045687696404588,24.59316175617603,8.468819084790068,3.18784324239323,-10.707461049513702,16.369076411857357,-3.601082181221981,99.2289468460549,1.6798936611748572,115.59816555859464,4.867736903568087,-5.2437212917396,-1.0654801487970178,6.45879279009876,Eurozone,NA,NA
"Netherlands, The",2015,4,"US dollar, Nominal (Current Prices), % of GDP",775822000000,-12.261376559056073,-5.611444704584299,-30.513112927965437,14.730254112412384,3.994702610650381,-1.30615594247134,-10.707461049513702,16.25269095694631,-0.07115246378679646,34.92738919391304,5.229706089283367,51.18008015085934,3.923550146812026,-13.902965545427849,3.724210307558759,6.00278325539797,Eurozone,NA,NA
"Netherlands, The",2016,1,"US dollar, Nominal (Current Prices), % of GDP",796944000000,16.111578246401255,20.7278449241101,24.42207511092373,19.39650609177056,22.351779619145137,6.146172456283002,2.955273527374571,18.867700724736487,-5.484651374751551,26.17211917575137,10.720955788110585,49.56872598827521,16.867128244393584,-15.290208007491165,4.531640652777281,7.153388082798555,Eurozone,NA,NA
"Netherlands, The",2016,2,"US dollar, Nominal (Current Prices), % of GDP",796944000000,10.185653745808992,24.029323699532213,34.309630173261866,3.6914563934228752,7.945728109879741,8.067019629484632,4.2542717164568655,4.003186935092052,2.668413434821016,16.059790712019918,2.547121914714208,20.062977647111968,10.614141544700756,7.459428465198694,-4.088302257258212,6.741314654287158,Eurozone,NA,NA
"Netherlands, The",2016,3,"US dollar, Nominal (Current Prices), % of GDP",796944000000,-16.854573238772108,-9.714932747595816,-3.989321062458591,1.7805665938886546,17.019907561886406,4.993657019815696,15.239340967997752,18.867700724736487,-14.391932504165911,72.29416370535445,-2.365681962095203,99.4574273725632,2.627975057720493,-0.14683929732791537,-4.088302257258212,7.36830626706146,Eurozone,NA,NA
"Netherlands, The",2016,4,"US dollar, Nominal (Current Prices), % of GDP",796944000000,-15.571479810877554,-21.42662482382702,-34.42578325001506,-2.4678039054186995,-7.534464721737036,-0.03520018737075629,-5.066660816318336,1.0473409594651568,5.281652729928326,24.679663678752835,-2.217611804593547,25.72700463821799,-2.2528119918087093,1.1421106948857134,1.2547512944761487,8.72639722019364,Eurozone,NA,NA
"Netherlands, The",2017,1,"US dollar, Nominal (Current Prices), % of GDP",847934000000,19.231628779598413,16.562397047411707,33.630612000934036,2.1995795550125363,9.214726407479828,-4.744726055800527,7.015146852467291,5.011464997039864,-14.012713141824715,51.81488181863211,0.6057759632235528,56.826592635747595,-4.7979867343448905,11.487642024388077,5.458011291517312,7.943902869072906,Eurozone,NA,NA
"Netherlands, The",2017,2,"US dollar, Nominal (Current Prices), % of GDP",847934000000,4.215977848275927,-0.8765740107130979,-2.855884365528449,6.624736680449186,-8.937311531322013,2.2325081857786104,-10.707461049513702,3.0383739725025767,17.00324818629752,15.444547780841432,5.833428469196895,18.482921753344012,8.065936654975506,-10.125833588539424,-4.077680880823307,5.8381076897570985,Eurozone,NA,NA
"Netherlands, The",2017,3,"US dollar, Nominal (Current Prices), % of GDP",847934000000,-10.19771820401116,-9.802642509912328,-13.155521930244571,3.335702216446091,2.979413757202801,5.3315825123181755,-0.35628845933763714,-3.286387017385787,7.915366471918805,44.43521060318374,5.563197716331696,41.14882358579795,10.894780228649871,13.93071252824295,-4.088302257258212,9.297854350420302,Eurozone,NA,NA
