"DATASET","SERIES_CODE","OBS_MEASURE","COUNTRY","BOP_ACCOUNTING_ENTRY","INDICATOR","UNIT","FREQUENCY","SCALE","1999-Q1","1999-Q2","1999-Q3","1999-Q4","2000-Q1","2000-Q2","2000-Q3","2000-Q4","2001-Q1","2001-Q2","2001-Q3","2001-Q4","2002-Q1","2002-Q2","2002-Q3","2002-Q4","2003-Q1","2003-Q2","2003-Q3","2003-Q4","2004-Q1","2004-Q2","2004-Q3","2004-Q4","2005-Q1","2005-Q2","2005-Q3","2005-Q4","2006-Q1","2006-Q2","2006-Q3","2006-Q4","2007-Q1","2007-Q2","2007-Q3","2007-Q4","2008-Q1","2008-Q2","2008-Q3","2008-Q4","2009-Q1","2009-Q2","2009-Q3","2009-Q4","2010-Q1","2010-Q2","2010-Q3","2010-Q4","2011-Q1","2011-Q2","2011-Q3","2011-Q4","2012-Q1","2012-Q2","2012-Q3","2012-Q4","2013-Q1","2013-Q2","2013-Q3","2013-Q4","2014-Q1","2014-Q2","2014-Q3","2014-Q4","2015-Q1","2015-Q2","2015-Q3","2015-Q4","2016-Q1","2016-Q2","2016-Q3","2016-Q4","2017-Q1","2017-Q2","2017-Q3","2017-Q4","2018-Q1","2018-Q2","2018-Q3","2018-Q4","2019-Q1","2019-Q2","2019-Q3","2019-Q4","2020-Q1","2020-Q2","2020-Q3","2020-Q4","2021-Q1","2021-Q2","2021-Q3","2021-Q4","2022-Q1","2022-Q2","2022-Q3","2022-Q4","2023-Q1","2023-Q2","2023-Q3","2023-Q4","2024-Q1","2024-Q2","2024-Q3","2024-Q4","2025-Q1"
"IMF.STA:BOP(21.0.0)","HRV.A_NFA_T.O_FL1.USD.Q","OBS_VALUE","Croatia, Republic of","Assets, Net acquisition of financial assets","Other investment, Debt instruments","US dollar","Quarterly","Millions","-622.376847166511","457.075776243993","213.691047036151","-47.4321573178476","302.0819977689454","-43.33109031218776","508.8953000356891","98.39028437320906","-33.3945097175612","-270.3201216318939","609.9953772498889","-551.2409636287113","-588.8893545207125","83.84390128778023","224.2956475059786","-146.5625441215725","275.8652040560766","170.0450657011435","887.806543240058","1113.983242868795","-281.0625445474277","149.4277742797849","397.4773701008544","374.2011388233684","-1351.622103689788","-307.3279868946649","204.2537796060304","20.61360695606166","-1250.074750225123","-159.6715433352478","1030.538194572708","1393.256166341611","-523.9795520464118","423.0733336883881","1461.717124848646","918.9794458818158","-679.0625992909161","-426.2497819416622","1327.01223404812","1908.98527063998","-1998.85167980702","996.3792432936208","886.2089490707044","-984.0443844680393","-694.0515339128525","370.6161250099316","460.9928846853467","-541.3119947931641","-670.3334447479688","-137.1746210843367","1692.047484375527","-454.7932727310246","-922.4177536893483","211.1825036487972","1000.783637567235","-1124.715199799621","-762.002951612924","343.538949206337","716.3807242424313","-685.9337624999995","1258.691574603132","-507.2968548387241","2089.081127272743","-1278.5501953125","-68.69471428571687","160.2642903225755","1192.80045","-1073.365353846185","-635.8521387096492","860.4773630769344","2179.659393939417","-1868.73328125","-521.750492307681","-536.737624193553","2133.087569230784","-299.0559714285679","-1275.924428571444","278.8087714285768","1957.163289230705","-1277.2405875","-1276.607085714253","400.0372000000001","1320.987599999971","-954.3255874999998","1164.40995","511.0555870967713","874.3451333333289","-1159.497304615422","363.8639809523753","258.0507111111016","2957.605398484888","-532.8830030303227","297.246359375","1544.810604761933","1653.429315151506","-1476.690631249999","10024.0234892312","-840.4602129032533","10136.62739230805","2094.300984127033","-1894.698841269838","30.14808888888998","5297.320127272944","-9714.710562500002",""
"IMF.STA:BOP(21.0.0)","CYP.A_NFA_T.O_FL1_S122.USD.Q","OBS_VALUE","Cyprus","Assets, Net acquisition of financial assets","Other investment, Debt instruments, Deposit taking corporations, except the Central Bank","US dollar","Quarterly","Millions","","","","","","","","","0.0","0.0","0.0","0.0","-166.2247539806028","-912.5130236323565","361.5158193981994","-662.1347686285475","260.4820916711962","305.9056122625742","569.0265269262432","1346.921267993365","525.9338313767342","562.51015871949","431.4361225115558","1559.067473660614","2060.953666216824","564.1161690109373","2106.296979151892","3075.597394128291","122.6347569230731","-191.2530193548393","3819.067878461468","106.9615730158771","1142.8309375","4567.493948387031","3529.367293846076","4358.860907812498","","-406.602824202493","5919.203897516601","5325.582409009243","9125.536928529178","-373.5957363458438","-2271.748732984079","","1874.169452326043","694.1219078850336","-13014.3701524992","","","","","","","","","-1221.452761037171","","","","","","1152.25864612583","-2850.807877040014","","","-1016.292458909556","","","","","","1527.298267219389","","","","","","","","","","-50.56159295941801","","","768.6424500005935","-81.43843377296047","-703.1729136241146","","-166.8250207134778","-626.4038440289362","-152.9197693152851","-396.9561348515113","-1817.389495639598","-46.50835308505169","-123.0617095314971","-226.409977410128","","-941.7668923190989","123.3579239710928","","315.1722104734369","402.4097300811828","","",""
"IMF.STA:BOP(21.0.0)","EST.L_NIL_T.O_FL1_S122.USD.Q","OBS_VALUE","Estonia, Republic of","Liabilities, Net incurrence of liabilities","Other investment, Debt instruments, Deposit taking corporations, except the Central Bank","US dollar","Quarterly","Millions","40.37481151719681","19.57996900007214","10.04471764448353","118.2926559422922","-64.16394520400355","53.11494600707175","70.25407603194893","17.55876994178554","-26.62453936477793","100.9017025760044","-36.96795935802856","22.04240538941587","97.34969462654787","78.66100114001436","-84.55545803229737","252.599477014421","-70.61248666666697","110.0848632258021","134.5213684848478","162.4154790625","255.1938450000001","240.3192833333259","244.6419733333375","208.1476775757596","518.7490038709487","20.0239952307698","652.779840606054","837.4577723437498","1486.886312615337","377.4730645161302","-391.5914444615313","994.6988134635307","1002.741096054687","1601.839540896751","1288.451239393818","1038.367874431249","397.3860207613032","265.5542540249998","19.82716940909056","631.4569526250001","-791.6843747650688","-282.1418936193508","-406.2751455272598","766.3726031077045","-789.1010976507735","-248.4800686888902","-414.0389157151537","-551.0051931606072","-1034.376201839062","426.15803622857","-1132.558368581794","-648.9989702531252","-41.00909996153918","-236.5797833274127","-164.7309802784595","-291.5745566249999","-595.0833657096937","-356.2028659841143","-200.9057298757595","455.8111510593747","356.5986910285594","168.4691722741984","-521.9932399681857","160.4999179687501","-77.74665057143152","548.5349285806276","-551.78415225","753.1519917538677","-92.51042519999588","186.0539512046178","-100.3960943181829","-71.1424170703125","-65.90028156922934","-313.3699084693575","-820.5832830615441","515.1768931428511","-32.63563928571468","-484.0858996095332","182.7174155261479","-359.7812098875001","435.0788253714175","799.0057613000002","-486.0978621242317","-1221.87220519375","-306.7437328984374","-132.8359031935476","-391.0719012742404","352.322560615396","1184.438705228553","-468.3318945555383","-56.14852943030378","751.9104960591186","-246.991534321875","34.89717574285777","568.7676008848453","-357.9071513312498","469.8833438492508","162.4820795274247","913.6722515231094","691.8267426508097","1321.597501958728","-724.1797061778041","-40.39934250909257","1116.45576795","507.052751071443"
"IMF.STA:BOP(21.0.0)","EST.NNAFANIL_T.D_F.USD.Q","OBS_VALUE","Estonia, Republic of","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","Millions","-100.6534070510519","-91.93190829788789","-7.089600578961695","-22.59641979952653","-46.94707237400083","-35.81809639091524","-116.0085829463103","-125.1110962982713","-175.39380099825","-14.51100319141609","-46.01518645211","-106.5134830817384","-96.10018490502605","-9.86122327663242","1.935569013299709","-48.55198634355496","-301.6591185714299","-143.5197287096718","-214.0419433333323","-104.155168125","-159.5898825000001","-141.9028149206305","-65.37635151515263","-331.6866981818213","-1120.371963870927","-1065.049859538488","-214.4621490909069","187.6466329687499","-218.8188799999931","97.89134806451644","-34.40601692307629","-156.705147936514","-229.8217288281249","254.771253354835","-229.4363506846103","-441.2198647468748","-457.2796665709825","-4.930342649999997","-107.9597952954526","-117.2555146125","-13.40382694603157","58.89247863548303","190.5494624590848","-739.3513698323195","-276.1736294603104","-239.0752420650807","-245.8642511424255","-589.7199543333345","-141.0834479937499","-323.8968582142846","-1818.100768096931","-207.3165315343751","-103.1866817923095","-323.7727916564425","-194.9843994815361","116.0670575625","109.2397922903256","-386.7621576825259","-59.78932063030361","90.61266661406243","-181.9679041460256","-114.3543085887129","-267.2685028227293","-81.34478789062501","-211.7981917142937","427.6348637741799","-164.0306274","88.54059371384868","-234.2481482999896","65.6153512584624","-20.79721117424264","-370.5734780859375","-55.31513535692188","-197.6219438532275","-563.7306443769269","-268.5310693999968","64.69354785714363","-890.412747761922","-220.9257084738389","-441.8407787500001","-179.3439874285669","-57.62333600000001","-803.852088987861","-178.47327724375","-539.4096013546874","-514.4060851483842","-1212.58811976666","-1168.268687003115","-1605.075105990451","-361.7231872222089","-23.28127007575789","778.0835135985136","-1820.342313234375","2574.267707304808","-221.3228924878775","-697.2857642374997","-781.1774511661872","-298.3905925564614","33.0319304307704","-2098.615373166716","496.1179338412691","402.6783328317607","-837.2346912909434","-331.9322732250001","1562.641546071473"
"IMF.STA:BOP(21.0.0)","EST.A_NFA_T.O_FL1.USD.Q","OBS_VALUE","Estonia, Republic of","Assets, Net acquisition of financial assets","Other investment, Debt instruments","US dollar","Quarterly","Millions","323.5872765132476","3.406387427005991","-59.02192996171513","-157.6571592945814","47.71731750977653","170.6272098875549","61.62486046928589","-113.3071146069413","311.1193401763554","89.30964348809243","-68.15843114372102","-111.9983205786372","39.51924693225752","39.45075939045391","-174.6851034502988","45.18902284385653","268.0698961904773","-206.409118548379","-1.1247606060606","93.57319328124998","161.3394975000001","376.0785977777662","-174.4998690909121","587.3294193939449","987.7998599999638","-449.3434904615496","157.2478442424226","244.2139523437499","363.6962153846039","-140.168331290323","-617.2694295384503","419.0831752381115","397.9699046093748","716.1582453548284","24.04888068461486","974.7421220906245","229.7937365709752","-83.49088484999994","-114.6330660681798","412.2130743000001","-675.667269215864","-792.6792396016016","-6.643764613636152","372.0115739492367","26.93489787936438","-261.5586358571443","743.9782342697008","565.3770448242435","-354.3597827828122","1179.665240180948","1385.186400678758","560.1825394406251","184.0539790538494","536.5437734032107","329.0718842369191","889.9676015999997","-861.5017841613138","761.2052437682269","-266.2433596272753","-33.35489018124998","1152.746450152342","126.0440734112939","17.53184453636377","307.4157087890626","150.1429964285771","839.4687737935214","-964.8299379000001","457.7848470615516","-994.0980660386656","-291.8113619153884","-507.0466164015204","-81.7096074609375","-281.2373577138401","-608.1600985225859","-62.38576375384658","110.1397240285702","-564.8571530714354","989.7496917428763","-407.2737026030636","84.75101953750001","514.0081250285584","1350.8155018","215.6100838302983","-755.5823019249998","107.286703896875","-131.8710654903219","123.9606319515145","643.3194042215594","1595.254393047595","-904.8620535777444","-321.0375157590952","1201.618009586408","2971.659346053125","-1872.051742442891","651.8035863818144","252.1803883124999","968.7850661231179","138.8588332064562","688.228346738486","2173.131849301638","1040.585976222221","497.0515415111292","1110.957755400045","1812.25762565","-2016.182743571486"
"IMF.STA:BOP(21.0.0)","EST.L_NIL_T.D_F.USD.Q","OBS_VALUE","Estonia, Republic of","Liabilities, Net incurrence of liabilities","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","Millions","102.8864795002513","109.0517086006779","50.68595347756735","63.26864779943811","86.06542369585522","74.53293727901139","123.1224804946183","132.493445318402","221.9911714892546","95.71680951261001","121.5660721667335","153.6155270138746","128.4417549167927","64.98082702870751","58.91545292105446","85.8962255103583","339.5408933333348","180.7074872580574","329.779809696968","188.21647390625","291.9357600000001","264.6523636507855","227.1675466666706","303.1377648484877","1276.416279999953","1378.003495692342","410.6254799999959","-7.486851093749997","413.1108086153716","317.0773741935494","468.6864083076837","559.2930444444661","616.6306835937497","580.778156129024","815.9171801538282","1019.819899999999","975.8382619355154","398.2079662499998","455.871384090901","147.3469846875","246.1103139682507","50.16534451612831","275.0475640909003","1294.973724000021","508.456526831733","439.6403813285739","301.1581773454561","1343.000029036366","703.391248167187","278.9909314761895","-244.7818794666615","381.5479988828126","319.8853987538518","508.1910530709535","470.3907838476867","488.8742908499999","215.1423550161349","583.485883561884","170.5025849060623","128.8112835031249","581.12105352379","165.8545368629079","932.4976814772798","102.1752826171875","93.82459214286067","-968.5423174064206","445.2847473","-286.032151926162","157.281387599993","290.8390902492346","345.9662139772763","131.6755648828125","627.718017295371","475.877969967746","693.090189530774","-60.91087254285643","-10.86379585714299","1053.519453519068","266.9440481538374","-35.66685780000001","2068.709980799947","-4.500418500000001","704.6034440272571","344.6764959187499","817.8546439531248","191.952037948386","1433.01193057272","1380.375576652352","2005.184517866636","3707.736526999863","612.3374821409172","1229.646969430348","61.007291471875","-1954.655991376226","492.8085345272699","3278.657326799998","1499.926331295449","859.7145902677701","675.3597388077163","2315.80449119053","-521.0638970952373","-2837.870831917563","592.472800127297","-689.0779321375","-1250.262458849242"
"IMF.STA:BOP(21.0.0)","EST.A_NFA_T.D_F.USD.Q","OBS_VALUE","Estonia, Republic of","Assets, Net acquisition of financial assets","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","Millions","2.233072449199397","17.11980030279003","43.59635289860566","40.67222799991158","39.11835132185438","38.71484088809615","7.113897548307991","7.382349020130649","46.5973704910046","81.2058063211939","75.5508857146235","47.1020439321362","32.34157001176668","55.11960375207509","60.85102193435417","37.34423916680334","37.88177476190493","37.18775854838563","115.7378663636358","84.06130578124998","132.3458775","122.7495487301549","161.7911951515179","-28.5489333333336","156.0443161290265","312.9536361538539","196.1633309090889","180.1597818749999","194.2919286153785","414.9687222580658","434.2803913846074","402.5878965079521","386.8089547656248","835.5494094838589","586.480829469218","578.6000352531247","518.558595364533","393.2776235999998","347.9115887954483","30.09147007500001","232.7064870222191","109.0578231516113","465.5970265499852","555.6223541677012","232.2828973714226","200.5651392634932","55.29392620303059","753.2800747030318","562.307800173437","-44.90592673809509","-2062.882647563593","174.2314673484375","216.6987169615423","184.418261414511","275.4063843661506","604.9413484124998","324.3821473064605","196.7237258793581","110.7119400969708","219.4225891374998","399.1531493777644","51.50022827419501","665.2278530954596","20.83049472656251","-117.973599571433","-540.9074536322407","281.2541199","-197.4915582123133","-76.96676069999658","356.454441507697","325.1690028030337","-238.897913203125","572.4028819384492","278.2560261145185","129.359545153847","-329.4419419428533","53.82852278571493","163.106705757146","46.01833967999849","-477.5064951375001","1889.364857599952","-62.12375450000001","-99.24864496060385","166.203218675","278.4450425984374","-322.4540471999982","220.4249797166655","212.1056967507761","400.1094118761843","3346.013339777654","589.0573908636442","2007.730483028862","-1759.3350217625","619.6117159285826","271.4856420393924","2581.371562562499","718.7488801292614","561.3239977113087","708.3916692384867","217.1891180238146","-24.94596325396822","-2435.191422368342","-244.7618911636464","-1021.0102053625","312.3790872222311"
"IMF.STA:BOP(21.0.0)","EST.L_NIL_T.P_F5.USD.Q","OBS_VALUE","Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Equity and investment fund shares","US dollar","Quarterly","Millions","211.1222804624111","40.59954221036704","15.43897895456309","-31.80359790233008","5.644255339208814","8.033239894243955","5.309396706785964","-47.4658934364307","-0.1121406002950079","28.05088540002203","-8.171505552605298","12.10328441382471","16.76472236230179","30.32868788827461","-6.510550317462659","12.76135959201155","7.726594285714319","64.89093280644904","45.80137663939371","9.345429468749998","12.098587725","39.1292796015861","56.73689721212218","75.06552716363707","-832.6131319612598","-766.0764982938653","42.56305109090867","211.1458382906249","-36.89983651692191","49.49426821935499","79.75442152461392","241.7344437095332","267.4054017578124","101.0915292838695","80.5215050446136","-121.0137994406249","-91.64732700645457","-3.533724674999998","-33.32120318181759","-132.5345270765625","-31.72986017142815","1.558124695161268","24.0605830636356","-94.01491500923228","19.50453353650743","37.48460691111132","14.44931289696977","26.5691135424243","21.19151856718749","-6.701711290476168","-16.20087835151481","-26.77435209375001","-9.970120323077099","7.98068978709655","-1.223989478461524","-118.8367954125","-30.18165590322663","35.58828392063365","10.14983040909101","2.678408024999998","11.45696955555517","15.06808766129075","-22.76250070909108","-61.64286679687502","-29.5477362857154","-13.2842517612899","3.07593555","-1.110604560000032","-33.64065552580496","21.66099314769259","35.30891890151552","22.310431171875","6.702896630769086","47.41806887741976","36.72176028461564","11.09686035714273","2.045412571428596","-86.0947188285731","12.64306552615343","-3.542944400000001","-13.73942697142822","13.3641641","-41.13853386969606","17.99379788125","-8.177333512499999","-4.831898406451585","6.455893277272694","208.5067220923144","28.01150229523766","21.15533493333255","1.604344737878809","-836.1814832379096","686.364277484375","-32.98931867619107","26.94425189696954","10.68074923749999","15.05427633846218","51.88426531935654","116.0003290384657","18.64443925396869","13.8416165206349","62.99658516825626","-107.7773444181862","39.95795573750001","-0.1725839682539732"
"IMF.STA:BOP(21.0.0)","EST.NNAFANIL_T.P_F.USD.Q","OBS_VALUE","Estonia, Republic of","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","Millions","-144.1803690672794","0.8583555619638114","23.14506654039102","99.1680127453369","-15.39227574607504","-185.6066639059667","61.08119675421195","48.76016531129183","-82.02789804736948","43.20372142490461","47.36288778542069","25.63789385293617","63.59612259763546","-114.8325078168231","-106.5442761411795","4.827067380745852","-347.3490461142872","314.9985107499876","66.02232281515118","-216.849633253125","53.99186917500002","-431.5797038444311","173.4770652363666","-535.934851000005","487.3460687225628","1649.678736143118","439.2533710848441","-337.6165790999999","957.2231905599698","82.72196384516154","542.2401010046054","-317.9503636047742","122.4493547265624","195.9789242258036","172.5515775553808","-17.27319955624999","-161.5299863322633","-239.7183836999999","176.3284627272696","-503.2887990750001","105.476965580951","483.4453335661221","201.7415955272663","1310.202449464636","-39.83466311111009","249.0099717698426","300.0582117818197","-55.05338735757587","-305.5075253718748","36.95510971428559","-631.2748253090775","-738.3236553828127","150.1246345307719","-247.138692101606","313.7288823169193","-68.06475163124998","21.70982066129091","-281.8665235491963","253.5060838666691","728.1622402437495","-170.2438563999943","565.8046350725967","-156.0156538818194","407.2988496093751","75.66103400000284","-322.3799095161187","477.99282525","367.7743999753951","620.9817942386821","843.4202625923187","476.6899461742474","781.3193269921876","459.7069051938362","813.9576475016199","906.4529784076985","836.8633953857044","237.8296092142886","-144.3026030619076","695.6046729507465","213.6461675125","68.19853119999826","-175.1589849","234.7888667636312","109.23706658125","-43.25628591718749","2322.007493883858","816.7821305378747","146.2195289230816","286.7224072952337","939.3672923555209","-467.9947864697032","2089.160952225835","409.4641509875","294.502012314291","242.5979561727259","-1838.157351981249","-465.9947695477122","-47.03637758871122","978.8958378923425","-224.0751538571481","-209.7133025777775","-1084.673325631785","-94.65760796364025","160.0155426","302.6312500396911"
"IMF.STA:BOP(21.0.0)","EST.A_NFA_T.O_FL1_S122.USD.Q","OBS_VALUE","Estonia, Republic of","Assets, Net acquisition of financial assets","Other investment, Debt instruments, Deposit taking corporations, except the Central Bank","US dollar","Quarterly","Millions","203.2957564443169","-25.50059476605873","-41.78039660664099","-82.24061248423448","42.85593427578235","135.2331730003507","42.04139941353723","-143.1753543971915","243.3982218718859","19.5842731533381","-65.24694134348864","21.60155728162753","60.07172073737883","-16.76583945545238","-182.4022422435846","167.4001393775744","249.2899795238106","-281.2395317741824","-45.44032848484827","164.19895796875","87.35577750000002","314.6435930158633","-151.4042981818208","424.8600351515191","881.7159509677095","-604.8757804615534","-115.2825545454534","869.6631159374997","304.422749538452","-329.0306879032269","-698.1872841538333","214.9541009523894","26.94302570312498","833.041871483859","-155.7853656230735","941.2792816218746","14.88767366774235","-230.3388598499998","47.45788165909004","320.87903101875","-591.5142184507858","-798.4223536354725","3.39983390454534","243.353673216927","-169.265165612694","-391.8474439793672","585.3366045818212","232.0440784909096","195.6279078937498","504.6890834333317","1223.118283636338","-43.4105809375","227.2967215384656","-65.22432725806269","250.1739475384586","-951.6435431250001","-598.9554500322744","41.97575715872866","111.3488700939406","-259.1060348656249","1298.968335358687","844.0638153145401","-75.20426946363693","-2946.845733398439","2582.881842142954","-548.6476662193373","-385.2334143","-853.8796633169475","178.6997969032179","117.3399780507708","-653.8308204545522","170.2457019140625","61.1086954153833","-142.0525167241948","-92.4850858692314","-811.686179271419","465.1543531428628","234.6509428904808","-475.5441632215229","-561.4596673375002","1054.260520457116","759.7908787000001","-706.2524546424086","-620.4422704124999","291.9008140187499","68.4197695483867","-360.7468534212103","311.4288084553948","-53.18197390476109","-183.6368445999932","-256.7482039924276","-208.2531933409168","521.970215484375","369.5397767761971","421.6879138818157","39.48387043749993","264.9885267477037","-38.13969253709802","71.21217478461791","-162.427662722226","352.7646937746026","-392.1383456127127","20.45888078181902","127.255765475","7.092780158730362"
"IMF.STA:BOP(21.0.0)","EST.A_NFA_T.P_F5.USD.Q","OBS_VALUE","Estonia, Republic of","Assets, Net acquisition of financial assets","Portfolio investment, Equity and investment fund shares","US dollar","Quarterly","Millions","-5.830401378617075","-4.582402133948536","-0.3752529607011861","-2.150775562587131","-6.597591531849229","0.280715446118562","6.674339651014164","-3.827267475447718","-25.46181840382443","0.3292881493436729","1.757129586468363","9.051699459913374","0.302571860816944","-4.370381523552144","3.292981048600804","0.4859034714393175","8.610860076190512","19.15681323387021","14.30695490909084","33.622144340625","35.34722190000001","44.58133512222085","43.00541941818255","111.5367894969707","115.522623212899","102.162675541541","115.8400585393928","58.79911403437498","95.06357804307393","87.42276174193574","57.48098560615279","133.5834064539734","184.7480572656249","249.7507847999964","216.6666079846106","21.20472115937499","-145.9489223709725","-89.37417712499995","8.759232272727116","-139.6145628703125","-14.02138273650775","25.54888279677383","78.01167051817933","-9.939167192307853","92.63547103491825","219.9199446015885","16.81062394848494","86.30853135454564","-4.425444617187497","29.1021488999999","-18.96412547878748","-116.1610523390625","141.0419414307717","-26.97519279193473","8.939248999999894","106.16420739375","38.53859641935589","204.8876742920562","99.10683720000095","76.75244947656245","32.65749935237985","120.2033042177453","22.5755968772729","5.095453710937501","165.1274532857205","-49.53603423225648","8.5574817","112.013341569234","92.46744732580235","100.3348223938475","-40.39069651515194","217.711743046875","207.5289203076878","163.8460481016143","281.665051576925","-583.8738174142788","38.03926528571474","-161.9092578285746","145.1882570769183","87.13771307500002","-24.58604411428509","120.146004","244.9609160606006","191.3367447625","622.2150271171873","493.1267878580617","141.8356129393932","164.3157985846207","337.9031293047567","496.3400434666484","-425.2350502303087","420.2136971878943","193.0957217875","321.4845622571487","295.5660979727256","24.43121887499999","284.5955681969352","330.019984480656","305.9230446307801","503.2278433492181","830.2331449238083","423.9650370222376","464.5419149636554","528.7205855375001","473.6735383333468"
"IMF.STA:BOP(21.0.0)","EST.L_NIL_T.P_F.USD.Q","OBS_VALUE","Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","Millions","230.24341207726","-10.64496070939372","-7.156610036229764","-59.1728807558694","-17.20424586056378","109.2580352307842","-5.072266788509031","-11.37070612807181","85.71083144653183","7.47874779865291","-16.5022332036608","7.969617740796595","1.445621112792066","120.0007039540707","215.3383370445709","8.138883146608569","334.4971442857157","-164.0355441290258","50.63784724545429","356.886019","7.349632725000003","446.7686053158592","17.87768266666697","650.7158374666728","-177.489263574187","-1439.965796909267","-78.5751252727265","331.8861670406249","-525.3949515938295","59.81186531612922","79.62699183230623","342.7680259317593","198.2064642578124","8.609213799999877","130.2541231984587","-57.41991647187497","11.38777492903263","-66.17844592499996","-23.99006227272685","-127.7899014515625","-124.5690806730142","-29.77613098548344","-0.348994309090898","-1270.562538198482","6.220319898412538","-7.052666904761944","18.97957013030313","-47.81516814242434","36.92339278593748","-18.21420652857137","223.9586367999952","10.16508634375","-30.15679570769284","381.3867597870861","-11.96109023538447","-136.728575775","-29.61378541935565","192.3661367745963","1.647278412121228","46.03241597031247","175.4676318793592","38.94942987096885","-21.49526621818198","-92.73425800781253","-24.89113557142951","44.63305221935341","-26.1726876","-37.66636175384723","-33.29022055161143","53.74708736615455","18.15303420454564","-16.05470625","19.76156609538419","59.75642145000051","16.78749313846165","33.61907168571389","23.706626714286","216.4902450523852","-156.9591464492256","-34.53800083750001","-13.82574559999965","455.8165443000001","0.3725007121212039","-35.03216306874999","513.4639894953124","1659.056053303216","-59.26961228030273","147.5508036061586","113.2123016761887","-1.443395799999947","175.6056102878811","-904.0828991970031","543.055638365625","479.006269933342","299.7026921424225","956.2740331312496","404.7304101877096","470.202651390338","-674.4574233231009","89.71843502381161","1942.02939553333","179.997011276197","410.8602808727441","379.4579831500001","196.3731950000056"
"IMF.STA:BOP(21.0.0)","EST.L_NIL_T.P_F3.USD.Q","OBS_VALUE","Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Debt securities","US dollar","Quarterly","Millions","19.12113161484885","-51.24450291976077","-22.59558899079285","-27.36928285353933","-22.84850119977259","101.2247953365402","-10.381663495295","36.09518730835889","85.82297204682683","-20.57213760136912","-8.330727651055504","-4.133666673028119","-15.31910124950972","89.67201606579607","221.8488873620336","-4.622476445402981","326.7705500000014","-228.9264769354748","4.836470606060582","347.54058953125","-4.748955000000002","407.6393257142731","-38.85921454545521","575.6503103030357","655.1238683870728","-673.8892986154013","-121.1381763636352","120.74032875","-488.4951150769077","10.31759709677423","-0.12742969230769","101.0335822222261","-69.19893749999997","-92.48231548386963","49.73261815384506","63.59388296874997","103.0351019354872","-62.64472124999996","9.331140909090744","4.744625625000001","-92.83922050158606","-31.33425568064471","-24.4095773727265","-1176.54762318925","-13.2842136380949","-44.53854456666691","4.530257233333357","-74.3856399545456","15.73187421874999","-11.5124952380952","240.1595151515101","36.93943843750001","-20.18667538461574","373.4060699999895","-10.73710075692295","-17.89178036249999","0.5665498548387251","156.7765466222166","-8.502551996969778","43.35400794531247","164.010662323804","23.8813422096781","1.267234490909101","-31.09139121093751","4.655474571428746","57.91619870967556","-29.2475115","-36.55685246461643","0.3504349741935329","32.08722345384657","-17.15588469696988","-38.3662163671875","13.0586694646151","12.33835257258075","-19.93426714615398","22.52221132857116","21.66244335714312","302.5849638809582","-169.6022119753791","-30.99505643750001","-0.08631862857142637","442.4523802000001","41.51103458181726","-53.02706805624999","521.6424256687499","1663.887951709668","-65.72550555757542","-60.95591848615582","85.19959453333202","-22.59752488888806","174.0012655500023","-67.90141595909341","-143.307517434375","511.995588609533","272.758440245453","945.5932838937495","389.6761338492474","418.3183860709814","-790.4588408000282","71.07399576984292","1928.187779012695","117.0004261079408","518.6376252909303","339.5000274125001","196.5457789682595"
