Group,Indicator,Count,Mean,Std_Dev,Min,Max,Skewness,Coeff_of_Variation
Finland,"Liabilities - Direct investment, Total financial assets/liabilities",105,3.4978860334100643,6.6734597066482655,-16.91922061246574,25.865381760472296,0.014697075159117057,190.78550995963573
Finland,"Liabilities - Other investment, Debt instruments, Deposit taking corporations, except the Central Bank",105,2.992109985350323,35.06154711164301,-103.81642719797296,98.94933151165527,-0.2215387826558788,1171.8000769793869
Finland,"Liabilities - Portfolio investment, Debt securities",105,4.333272930488591,9.691984462681898,-31.924992329978704,35.71603986009796,-0.11950415552515217,223.66429759108422
Finland,"Liabilities - Portfolio investment, Equity and investment fund shares",105,2.1631339686293463,4.245852576901753,-7.189481968514552,21.244801915278664,1.8888353729820553,196.282460470634
Finland,"Liabilities - Portfolio investment, Total financial assets/liabilities",105,6.496544316824951,9.766932866892569,-29.46408484778496,31.74705838377957,-0.12754453644059754,150.3404331684133
Finland,"Net (net acquisition of financial assets less net incurrence of liabilities) - Direct investment, Total financial assets/liabilities",105,0.5571091868066143,6.416429657727481,-15.178501786188978,31.464943357958468,1.3221022873872055,1151.7364656122204
Finland,"Net (net acquisition of financial assets less net incurrence of liabilities) - Portfolio investment, Total financial assets/liabilities",105,0.6840238556331886,10.30825813150328,-29.790586549033115,21.588182983193278,-0.49596653640112925,1507.0027231668857
France,"Assets - Direct investment, Total financial assets/liabilities",105,3.797573992216816,3.4373200819097303,-1.2768226104307023,21.805079505273365,2.309999808508007,90.51357758807514
France,"Assets - Other investment, Debt instruments",105,4.585043483961448,15.691008064047493,-42.89973096778885,69.784254779073,0.7258238691562474,342.22157584622437
France,"Assets - Other investment, Debt instruments, Deposit taking corporations, except the Central Bank",85,3.9435028086076875,17.549278544175976,-49.86181160106849,69.0919893597641,0.3447102718753034,445.01752365613277
France,"Assets - Portfolio investment, Debt securities",105,3.7979557357982316,6.828061519219043,-17.52351908757892,17.392625771807737,-0.4746209574298635,179.78254603812442
France,"Assets - Portfolio investment, Equity and investment fund shares",105,1.389092708048536,2.9579190229942736,-7.801957535444119,8.088084119653484,-0.45779461003281413,212.93892091260776
France,"Assets - Portfolio investment, Total financial assets/liabilities",105,5.187047437229913,7.799860902189876,-22.835615001622006,24.141045443596816,-0.5420083394468387,150.37188297540052
France,"Liabilities - Direct investment, Total financial assets/liabilities",105,2.1681380884931802,1.8183694682510279,-1.76422015854526,6.683264469306473,0.06547020048703918,83.86778858327997
France,"Liabilities - Other investment, Debt instruments, Deposit taking corporations, except the Central Bank",85,4.340624180515906,16.494801583977264,-40.43650347729458,55.34434497465045,0.36309987803361793,380.00989945222045
France,"Liabilities - Portfolio investment, Debt securities",105,5.068063232893436,6.147653417996268,-9.249867627097096,21.3989316106222,-0.031294288708078793,121.30182942659296
France,"Liabilities - Portfolio investment, Equity and investment fund shares",105,1.0487283179731612,2.3560219965717595,-5.508468595008525,7.164463815329475,-0.05851286859673525,224.6551329066003
France,"Liabilities - Portfolio investment, Total financial assets/liabilities",105,6.116794639749674,6.159395719377182,-7.393313427962392,23.88200259237178,-0.19379989345758794,100.69646084487889
France,"Net (net acquisition of financial assets less net incurrence of liabilities) - Direct investment, Total financial assets/liabilities",105,1.6294354673602005,3.056159543082057,-3.4341514437537564,16.6844118155645,1.7558269555091983,187.55940964223944
France,"Net (net acquisition of financial assets less net incurrence of liabilities) - Portfolio investment, Total financial assets/liabilities",105,-0.9297473554834407,6.955078001323869,-19.50089695970119,17.55245662232748,-0.38144269430885486,748.061068450949
Germany,"Assets - Direct investment, Total financial assets/liabilities",105,3.323296555912923,2.3935182752535376,-1.8666720825483638,10.077783346930966,0.36628813269722965,72.02241012752557
Germany,"Assets - Other investment, Debt instruments",105,4.20705538409779,8.589426160643518,-14.007941201811377,27.15034685813884,0.07429645865266,204.1671757664663
Germany,"Assets - Other investment, Debt instruments, Deposit taking corporations, except the Central Bank",105,1.8552895195760448,6.772742578735397,-15.760199446378648,16.901791253483538,-0.2079532795686804,365.05044130702834
Germany,"Assets - Portfolio investment, Debt securities",105,2.817697011619779,2.879239851586503,-6.018385306990998,17.226915571853194,1.1804679278875996,102.1841539282943
Germany,"Assets - Portfolio investment, Equity and investment fund shares",105,1.631344800167613,2.13271423271363,-3.6922600753235835,12.236951278603552,1.2015459721231165,130.73350480502367
Germany,"Assets - Portfolio investment, Total financial assets/liabilities",105,4.449048332728142,3.7885944843159964,-9.71064538220955,18.456306520306757,0.5051135241372497,85.15516580133088
Germany,"Liabilities - Direct investment, Total financial assets/liabilities",105,2.5427753806718507,3.844136242508711,-3.5831882240164323,34.3351373326219,5.540171014569083,151.17875812896284
Germany,"Liabilities - Other investment, Debt instruments, Deposit taking corporations, except the Central Bank",105,1.1411786890225109,9.768038951229023,-21.40622402923666,36.43289562312943,0.7469534552929399,855.9605121609785
Germany,"Liabilities - Portfolio investment, Debt securities",105,2.4420607685181706,4.6473279535403025,-12.686852820772424,16.399334618410162,-0.08781061506212282,190.30353435308967
Germany,"Liabilities - Portfolio investment, Equity and investment fund shares",105,0.2367048092235298,2.672270706938392,-17.96422465086262,12.367384737247603,-1.831961704635435,1128.9465202267438
Germany,"Liabilities - Portfolio investment, Total financial assets/liabilities",105,2.6787448779327794,5.6547941018749075,-17.004967016388445,16.319578236058064,-0.17357876387195448,211.09864356469745
Germany,"Net (net acquisition of financial assets less net incurrence of liabilities) - Direct investment, Total financial assets/liabilities",105,0.7805076818615156,3.4684064007150748,-26.07027974693193,5.5206842865762535,-4.568325894892663,444.378252939536
Germany,"Net (net acquisition of financial assets less net incurrence of liabilities) - Portfolio investment, Total financial assets/liabilities",105,1.7702962493904317,6.150879663179682,-10.971359354185303,35.02401097644638,1.5707425104340338,347.44917215396134
Iceland,"Assets - Direct investment, Total financial assets/liabilities",105,3.1049966141638574,23.045913829918977,-88.69215692332578,76.73949893787456,0.43767862320650835,742.220256369748
Iceland,"Assets - Other investment, Debt instruments",105,7.9655836838357,34.773375318648,-85.78480140431876,158.69899322957556,1.4724745877731953,436.54522629914095
Iceland,"Assets - Other investment, Debt instruments, Deposit taking corporations, except the Central Bank",105,10.346893168063632,29.009663668871788,-25.039530710926694,161.66870155636633,2.9910496008974543,280.3707663515076
Iceland,"Assets - Portfolio investment, Debt securities",105,1.2142897900177188,12.963582689025937,-52.42482272078553,45.20976424513924,-0.6423338551170767,1067.58557929049
Iceland,"Assets - Portfolio investment, Equity and investment fund shares",105,3.623059998217133,9.92852804634919,-56.74326911203319,34.09686476700688,-1.3417236382924558,274.0370860884144
Iceland,"Assets - Portfolio investment, Total financial assets/liabilities",105,4.837336132481724,18.451104911497207,-84.65972797786998,77.67362155821364,-0.2409014489575164,381.4311101434901
Iceland,"Liabilities - Direct investment, Total financial assets/liabilities",105,3.9382551889536184,15.708415195483553,-84.61653209317373,63.358552115350385,-0.41679921270174763,398.86737760275076
Iceland,"Liabilities - Other investment, Debt instruments, Deposit taking corporations, except the Central Bank",105,9.162277678013028,33.15439350288868,-25.957191369354955,200.35696609245832,3.8460264298916296,361.8575497056829
Iceland,"Liabilities - Portfolio investment, Debt securities",105,11.068983247739961,32.85001913727192,-157.86850513215734,127.95712397792678,0.08361882967535228,296.77539844483147
Iceland,"Liabilities - Portfolio investment, Equity and investment fund shares",105,0.18880223563243995,4.218916339831609,-32.315175015214386,18.860373350128828,-3.3684832232387625,2234.569058835189
Iceland,"Liabilities - Portfolio investment, Total financial assets/liabilities",105,11.257777440932507,33.8798054162535,-157.88653840269453,127.84195637571945,0.20400855589667966,300.945773657497
Iceland,"Net (net acquisition of financial assets less net incurrence of liabilities) - Direct investment, Total financial assets/liabilities",105,-0.83325857541888,18.039636898933118,-60.5033135032538,75.69505543560894,-0.18590020597957208,2164.9506445060674
Iceland,"Net (net acquisition of financial assets less net incurrence of liabilities) - Portfolio investment, Total financial assets/liabilities",105,-6.420441309058724,31.115323374288234,-109.4318051860203,107.76926640406461,-0.3561638335397519,484.6290445858765
Ireland,"Assets - Direct investment, Total financial assets/liabilities",79,13.953879290541353,37.27610687883487,-136.6420692802466,109.43166464089825,-0.7947831172443396,267.1379485423993
Ireland,"Assets - Other investment, Debt instruments",50,16.592999774362372,51.56794361892243,-140.44133603324318,147.43943431541865,-0.12142624097580121,310.78131935251025
Ireland,"Assets - Other investment, Debt instruments, Deposit taking corporations, except the Central Bank",37,7.2873107218125766,44.563660594555635,-121.78207228722819,116.42303542337619,-0.04745376367567125,611.5240902404021
Ireland,"Assets - Portfolio investment, Debt securities",79,33.92818376766059,55.262202913564906,-200.07111767274165,136.88701413326302,-0.9931022341227497,162.8799327780089
Ireland,"Assets - Portfolio investment, Equity and investment fund shares",79,18.553588805498176,20.850450122869987,-41.303056027768804,70.94333599477311,-0.17857301192704803,112.37960667044189
Ireland,"Assets - Portfolio investment, Total financial assets/liabilities",79,52.48176538845275,63.96018785952276,-175.41277884474292,162.4575600921585,-0.9278449965348504,121.87125830488077
Ireland,"Liabilities - Direct investment, Total financial assets/liabilities",79,17.26130189886903,42.7392461125514,-103.03902546847755,219.38086514869948,1.035212185642344,247.60152138554338
Ireland,"Liabilities - Other investment, Debt instruments, Deposit taking corporations, except the Central Bank",28,6.356827044644989,45.24172835553375,-72.125642276881,106.65510221410636,0.45087302675344404,711.7029932982922
Ireland,"Liabilities - Portfolio investment, Debt securities",79,8.451482272357017,28.12038901564764,-61.57717463482646,78.1076237716038,0.18636372574007876,332.7273028498609
Ireland,"Liabilities - Portfolio investment, Equity and investment fund shares",79,48.856163612263735,42.65838326785379,-116.77687173268171,157.90385620093775,-0.5771626558654105,87.31423041400207
Ireland,"Liabilities - Portfolio investment, Total financial assets/liabilities",79,57.30763152103421,57.20427913844653,-161.612391391962,183.73795557201527,-0.6574803046428992,99.81965336929036
Ireland,"Net (net acquisition of financial assets less net incurrence of liabilities) - Direct investment, Total financial assets/liabilities",79,-3.3074018402956216,25.99327691707916,-133.93602317291732,60.01100452877105,-1.9301703001512869,785.9122710881674
Ireland,"Net (net acquisition of financial assets less net incurrence of liabilities) - Portfolio investment, Total financial assets/liabilities",79,-4.825863172208173,44.623732831997366,-230.5887012922711,103.65309776224083,-1.6226069214836203,924.6787826265463
Italy,"Assets - Direct investment, Total financial assets/liabilities",105,1.487577626104315,2.0017329180039747,-3.80428721973224,10.610335265713958,1.5959591385022245,134.56325793539497
Italy,"Assets - Other investment, Debt instruments",105,0.8633394534264911,4.194606630046005,-17.848739830862883,12.315525515603174,-0.6527134676919938,485.8583276135606
Italy,"Assets - Other investment, Debt instruments, Deposit taking corporations, except the Central Bank",105,0.29837950567781085,2.3419837951974927,-5.813672739758783,7.824097995336723,0.01706426248711988,784.9010239082435
Italy,"Assets - Portfolio investment, Debt securities",105,1.677721271187836,2.7697765096588136,-5.801515128528686,9.168614729699717,-0.09862189863079736,165.09157732129108
Italy,"Assets - Portfolio investment, Equity and investment fund shares",105,2.109394723658821,2.9253447746058057,-5.843987497983239,9.946438047626044,-0.0029008568134994382,138.68171479692003
Italy,"Assets - Portfolio investment, Total financial assets/liabilities",105,3.78713661038507,4.255818002107992,-9.339126460486787,15.027075434692499,-0.23421310263165268,112.37561355557403
Italy,"Liabilities - Direct investment, Total financial assets/liabilities",105,1.2101274214245445,1.508087279357578,-4.151417330098297,7.3153350224391,0.19731195329200826,124.62218875945142
Italy,"Liabilities - Other investment, Debt instruments, Deposit taking corporations, except the Central Bank",105,-0.23953998771386278,3.202907120444562,-14.443782803873177,9.25367979705797,-0.7894070310549085,1337.1074913264688
Italy,"Liabilities - Portfolio investment, Debt securities",105,2.1901107419852637,6.29864032887926,-16.629101757334375,17.38685892713502,-0.16215755443002014,287.59460460751626
Italy,"Liabilities - Portfolio investment, Equity and investment fund shares",105,0.3604642602885134,1.594668372236246,-4.348910850127205,6.200469081619475,-0.0011738222690199664,442.3929215506367
Italy,"Liabilities - Portfolio investment, Total financial assets/liabilities",105,2.550595217509779,6.325399251048762,-15.139578765627476,16.6213332063296,-0.3646062811294083,247.99698547323536
Italy,"Net (net acquisition of financial assets less net incurrence of liabilities) - Direct investment, Total financial assets/liabilities",105,0.2774500426679499,1.821453519811006,-3.0143496626545874,7.041579681525653,1.263845127949631,656.4978337346689
Italy,"Net (net acquisition of financial assets less net incurrence of liabilities) - Portfolio investment, Total financial assets/liabilities",105,1.2365360734952529,6.05860844837354,-11.273774325598085,18.27931515116024,0.26805503051007296,489.96617067935455
"Netherlands, The","Assets - Direct investment, Total financial assets/liabilities",105,20.55889026046255,38.03343069685924,-119.35144722324702,115.59816555859463,-0.8516635750133269,184.99748875065757
"Netherlands, The","Assets - Other investment, Debt instruments",105,5.7778987037204335,26.722128131122258,-85.60865603644648,72.32849109653233,-0.40572201865582097,462.48869184770706
"Netherlands, The","Assets - Other investment, Debt instruments, Deposit taking corporations, except the Central Bank",105,3.9697320154376223,19.811961995442438,-81.6653215660521,59.13870665417057,-0.5015280499344542,499.07555266695687
"Netherlands, The","Assets - Portfolio investment, Debt securities",105,4.630656759176121,6.648620276580075,-15.093015201585633,19.31340596724706,-0.33213802672799536,143.57834368537792
"Netherlands, The","Assets - Portfolio investment, Equity and investment fund shares",105,1.721895883570198,6.533990412654831,-22.040708526930466,16.96066209632259,-0.9767843284364427,379.464895351697
"Netherlands, The","Assets - Portfolio investment, Total financial assets/liabilities",105,6.352547013038909,10.445864139222698,-30.789577222436513,29.288314948585857,-0.7658102604670268,164.43584152595892
"Netherlands, The","Liabilities - Direct investment, Total financial assets/liabilities",105,15.473995651349268,36.114955235722,-121.69804294471089,121.92455482661668,-0.3640496476040969,233.39127171444517
"Netherlands, The","Liabilities - Other investment, Debt instruments, Deposit taking corporations, except the Central Bank",105,3.154638991057157,22.074500416746588,-124.86528982654987,68.33868991050518,-1.4616654214519595,699.7472762913249
"Netherlands, The","Liabilities - Portfolio investment, Debt securities",105,6.112909985187713,12.438373802157273,-50.03530747552624,28.624081244142456,-0.9693424602219083,203.47713007874955
"Netherlands, The","Liabilities - Portfolio investment, Equity and investment fund shares",105,1.713830795332059,9.657083916570292,-44.947571554358014,45.3315985266821,-0.7594486101327044,563.4794253244356
"Netherlands, The","Liabilities - Portfolio investment, Total financial assets/liabilities",105,7.8267325098346285,16.696422043662174,-87.57069543921855,40.84181276836782,-2.084250972298703,213.32557389283963
"Netherlands, The","Net (net acquisition of financial assets less net incurrence of liabilities) - Direct investment, Total financial assets/liabilities",105,5.0848964302360775,14.207358912589141,-56.35660731021556,38.18486577732288,-1.0255084294928831,279.4031128757825
"Netherlands, The","Net (net acquisition of financial assets less net incurrence of liabilities) - Portfolio investment, Total financial assets/liabilities",105,-1.4741846584489786,17.77492772761421,-46.9918767496305,86.24124557046792,1.2345033178231226,1205.7463510925145
Portugal,"Assets - Direct investment, Total financial assets/liabilities",105,2.2418161817341744,3.6807461854410564,-8.995764750941799,17.15929279292914,0.7569467469970286,164.18590495647982
Portugal,"Assets - Other investment, Debt instruments",105,1.8287526090572785,8.372680533476814,-28.253685446565523,29.23348776519314,0.023827760088690152,457.8356029136674
Portugal,"Assets - Other investment, Debt instruments, Deposit taking corporations, except the Central Bank",105,-0.0034521015731544713,7.279902490967247,-25.962388576016515,18.472758067724047,-0.07108281031228839,210883.20655394264
Portugal,"Assets - Portfolio investment, Debt securities",105,3.0831932933356034,7.144535023296537,-18.131849503836857,21.448375390443307,-0.32230972056586965,231.72517398567325
Portugal,"Assets - Portfolio investment, Equity and investment fund shares",105,0.9399638879513522,1.7585073792792125,-3.4257210240973874,4.508550643572471,-0.3035822969506425,187.08244027458042
Portugal,"Assets - Portfolio investment, Total financial assets/liabilities",105,4.023106921599781,7.840200757698153,-19.15094373937885,24.53130409027862,-0.4388295237229688,194.87925403137217
Portugal,"Liabilities - Direct investment, Total financial assets/liabilities",105,3.7381522196514347,3.5466147513886765,-6.951263052573747,18.395775294366924,0.5164882760223595,94.87614583333853
Portugal,"Liabilities - Other investment, Debt instruments, Deposit taking corporations, except the Central Bank",105,0.6874504350142917,10.285710446666716,-32.63349103277292,27.94065222951903,-0.1796465344065996,1496.211206332698
Portugal,"Liabilities - Portfolio investment, Debt securities",105,2.2117850128576206,10.513878919035918,-29.144440630624807,27.525068498777667,-0.6152196830099678,475.357182452919
Portugal,"Liabilities - Portfolio investment, Equity and investment fund shares",105,0.5762288736524048,3.370264828734413,-12.284665599010495,15.887215916699457,0.9649422143467704,584.8830183347317
Portugal,"Liabilities - Portfolio investment, Total financial assets/liabilities",105,2.7881198505162583,12.190768173890904,-41.4291062296353,29.962157215970354,-0.7453803673642402,437.23974676460256
Portugal,"Net (net acquisition of financial assets less net incurrence of liabilities) - Direct investment, Total financial assets/liabilities",105,-1.496339610813184,3.6084813452474824,-14.33869069850276,10.655861233200913,0.07985110171759824,241.15390110447302
Portugal,"Net (net acquisition of financial assets less net incurrence of liabilities) - Portfolio investment, Total financial assets/liabilities",105,1.2350169763315613,10.40909619011362,-25.00694083202253,29.883334736978135,0.1501257176153549,842.8302112115357
Spain,"Assets - Direct investment, Total financial assets/liabilities",105,4.343059286130475,3.483109832434898,-1.8728404637801295,16.75885797984996,1.2374497641284152,80.19945395537614
Spain,"Assets - Other investment, Debt instruments",105,3.1000338135922902,5.477786016531975,-11.402149240460517,17.62681819063574,-0.1530488675227486,176.70084734283486
Spain,"Assets - Other investment, Debt instruments, Deposit taking corporations, except the Central Bank",105,1.490539264183533,5.022744889917946,-12.611733828588761,17.64837941976379,-0.1315329333292795,336.9750137155384
Spain,"Assets - Portfolio investment, Debt securities",105,2.279651073149043,4.444594415516592,-11.453389051551849,12.609428570093117,-0.37138486218808253,194.96818911751086
Spain,"Assets - Portfolio investment, Equity and investment fund shares",105,1.5760520835593679,2.388136150507106,-3.9960839551180487,9.526884973268913,0.37088371398165815,151.5264739927707
Spain,"Assets - Portfolio investment, Total financial assets/liabilities",105,3.855742271180197,5.360400923184991,-10.905398178644024,15.817194634062373,-0.21735132997619944,139.02383889222543
Spain,"Liabilities - Direct investment, Total financial assets/liabilities",105,3.1929198075099703,2.85061571615003,-3.5844753301463133,12.553450200958752,0.7898658046278694,89.27927690025858
Spain,"Liabilities - Other investment, Debt instruments, Deposit taking corporations, except the Central Bank",105,1.179429350514255,7.188146428408231,-18.92184771601351,22.257305144944546,-0.3629901193359028,609.4596870320426
Spain,"Liabilities - Portfolio investment, Debt securities",101,4.034491687519917,8.158693088751486,-21.542806284247785,25.620105086400503,0.015158351194507948,202.2235691794621
Spain,"Liabilities - Portfolio investment, Equity and investment fund shares",101,0.6259457664575797,2.103723258195482,-4.906764845464904,9.370581985303334,0.608722855139432,336.08714539297887
Spain,"Liabilities - Portfolio investment, Total financial assets/liabilities",105,4.752369252158103,8.338112206047237,-22.13317831598137,26.38078889528129,-0.21625910590664574,175.45169080161034
Spain,"Net (net acquisition of financial assets less net incurrence of liabilities) - Direct investment, Total financial assets/liabilities",105,1.1501503380631344,2.9995438026275774,-6.544231888563024,11.64882831159651,0.9045120262488653,260.7958023712658
Spain,"Net (net acquisition of financial assets less net incurrence of liabilities) - Portfolio investment, Total financial assets/liabilities",105,-0.8966134892485199,8.276744513378404,-31.34576055040201,17.628031639283456,-0.5505719216842353,923.1117546887907
