YEAR,QUARTER,UNIT,Iceland,eurozone_sum,eurozone_avg,soe_sum,soe_avg,baltics_sum,baltics_avg
1999,1,"US dollar, Nominal (Current Prices), % of GDP",-3.859365861055444,29.773709899116163,4.962284983186027,7.262214239565139,3.631107119782569,-19.110795031873824,-6.370265010624609
1999,2,"US dollar, Nominal (Current Prices), % of GDP",-4.389572692941438,13.30844822747099,2.218074704578498,21.51669294095702,10.75834647047851,-7.057740855192599,-2.3525802850642
1999,3,"US dollar, Nominal (Current Prices), % of GDP",-18.981231160097973,-25.262878136682115,-4.210479689447019,20.3124072236605,10.15620361183025,1.6341992440066462,0.5447330813355487
1999,4,"US dollar, Nominal (Current Prices), % of GDP",1.4869379403250946,-15.824996670817521,-2.6374994451362537,5.960458260478909,2.9802291302394543,-10.202880517721486,-3.4009601725738285
2000,1,"US dollar, Nominal (Current Prices), % of GDP",6.870556623088854,13.400164956829002,2.233360826138167,-4.632566495431606,-1.5441888318105352,-3.6504226573941025,-1.2168075524647008
2000,2,"US dollar, Nominal (Current Prices), % of GDP",-19.505919769554623,16.393012366981782,2.7321687278302975,19.161645420966376,6.387215140322126,-16.274576599250004,-5.424858866416668
2000,3,"US dollar, Nominal (Current Prices), % of GDP",-6.105478085530689,-4.594271387591556,-0.7657118979319262,-11.128488357173907,-3.7094961190579694,5.072674323971464,1.6908914413238212
2000,4,"US dollar, Nominal (Current Prices), % of GDP",-8.799719437181476,-13.870103695788695,-2.3116839492981156,79.70958239291086,26.569860797636956,12.460078042949416,4.153359347649805
2001,1,"US dollar, Nominal (Current Prices), % of GDP",-3.162109148269581,12.672430500590712,2.1120717500984525,1.2084247261587686,0.3021061815396922,-11.242326448426844,-3.7474421494756145
2001,2,"US dollar, Nominal (Current Prices), % of GDP",-2.701950471888282,5.55795625936406,0.9263260432273434,-51.761212404785844,-12.940303101196461,10.857024367954498,3.6190081226514996
2001,3,"US dollar, Nominal (Current Prices), % of GDP",-0.2025847989799636,-25.276676859067535,-4.212779476511256,28.794641210850497,7.198660302712624,-1.0664314657351133,-0.35547715524503776
2001,4,"US dollar, Nominal (Current Prices), % of GDP",-23.61451279174257,-2.1819838290455182,-0.36366397150758634,71.70803002909196,17.92700750727299,-10.158153357197875,-3.3860511190659586
2002,1,"US dollar, Nominal (Current Prices), % of GDP",3.3380992822494098,22.972371315815874,3.281767330830839,-16.204428143919074,-4.0511070359797685,5.4988850760012085,1.8329616920004028
2002,2,"US dollar, Nominal (Current Prices), % of GDP",-15.419728963296844,-17.441761711767246,-2.491680244538178,21.37557834593627,5.343894586484067,-9.848948963287294,-3.282982987762431
2002,3,"US dollar, Nominal (Current Prices), % of GDP",-6.346484305644988,-6.482048427221226,-0.9260069181744608,20.795744082280276,5.198936020570068,1.3981526773437407,0.4660508924479136
2002,4,"US dollar, Nominal (Current Prices), % of GDP",12.29920200042928,-20.664045918978402,-2.9520065598540577,-3.8378298553449115,-0.9594574638362281,1.1749967354585888,0.39166557848619626
2003,1,"US dollar, Nominal (Current Prices), % of GDP",-6.06277883279377,9.297546343102345,1.3282209061574777,1.1317350423259267,0.22634700846518535,-22.322695909835623,-7.440898636611875
2003,2,"US dollar, Nominal (Current Prices), % of GDP",-30.82192350336862,-2.2059511046121676,-0.3151358720874524,31.522575588145795,6.304515117629159,19.46939922104243,6.489799740347477
2003,3,"US dollar, Nominal (Current Prices), % of GDP",-32.2464771546067,25.959356168115097,3.7084794525878704,59.65525226776456,11.931050453552912,7.801284687560936,2.6004282291869787
2003,4,"US dollar, Nominal (Current Prices), % of GDP",-36.06082285414297,-13.415033546584908,-1.9164333637978441,15.844260575036483,3.1688521150072964,-10.69693114735378,-3.5656437157845935
2004,1,"US dollar, Nominal (Current Prices), % of GDP",-36.30418476672694,10.105426145862069,1.4436323065517243,60.78048934906365,15.195122337265913,-7.280967204450087,-2.4269890681500286
2004,2,"US dollar, Nominal (Current Prices), % of GDP",-27.19604784086799,7.818504799495228,1.116929257070747,14.796695725980033,3.6991739314950083,-17.04888462158646,-5.682961540528819
2004,3,"US dollar, Nominal (Current Prices), % of GDP",-49.37812901265823,28.10110000484484,4.014442857834978,95.44943402427819,23.862358506069548,10.07245584987659,3.357485283292197
2004,4,"US dollar, Nominal (Current Prices), % of GDP",-81.25138010849909,-1.800669918559656,-0.2572385597942368,51.389727481921696,12.847431870480424,-20.543917038246107,-6.847972346082036
2005,1,"US dollar, Nominal (Current Prices), % of GDP",-70.27782585889753,31.488015753819898,3.4986684170911,208.4816294019183,41.69632588038366,11.390352471912049,3.7967841573040157
2005,2,"US dollar, Nominal (Current Prices), % of GDP",-109.4318051860203,-35.83427417211671,-3.981586019124079,196.19098032963836,39.238196065927674,46.61547955881732,15.538493186272438
2005,3,"US dollar, Nominal (Current Prices), % of GDP",-35.83394593247493,-62.876326797480104,-6.9862585330533475,219.42608723505325,43.88521744701064,20.98412489984381,6.994708299947936
2005,4,"US dollar, Nominal (Current Prices), % of GDP",-73.50922337862696,-29.16451694237367,-3.240501882485963,302.52977332444664,60.50595466488933,-8.313458053225608,-2.771152684408536
2006,1,"US dollar, Nominal (Current Prices), % of GDP",-29.56433834526195,26.531367809324113,2.9479297565915688,104.96108160867688,17.49351360144615,23.434552076371364,7.811517358790454
2006,2,"US dollar, Nominal (Current Prices), % of GDP",-84.186045141712,-11.128318908481585,-1.236479878720176,206.73468870175887,34.455781450293145,1.3857527569296573,0.4619175856432191
