COUNTRY,BOP_ACCOUNTING_ENTRY,INDICATOR,UNIT,FREQUENCY,TIME_PERIOD,OBS_VALUE,SCALE
Portugal,"Liabilities, Net incurrence of liabilities","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2009-Q2,2718198287,Millions
Portugal,"Liabilities, Net incurrence of liabilities","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2009-Q3,4165046836,Millions
Portugal,"Liabilities, Net incurrence of liabilities","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2009-Q4,-1127670568,Millions
Portugal,"Liabilities, Net incurrence of liabilities","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2010-Q1,2609547276,Millions
Portugal,"Liabilities, Net incurrence of liabilities","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2010-Q2,1186881241,Millions
Portugal,"Liabilities, Net incurrence of liabilities","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2010-Q3,3187576264,Millions
Portugal,"Liabilities, Net incurrence of liabilities","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2010-Q4,2014313961,Millions
Portugal,"Liabilities, Net incurrence of liabilities","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2011-Q1,-72503420.31,Millions
Portugal,"Liabilities, Net incurrence of liabilities","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2011-Q2,1688019614,Millions
Portugal,"Liabilities, Net incurrence of liabilities","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2011-Q3,4457078061,Millions
Portugal,"Liabilities, Net incurrence of liabilities","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2011-Q4,4324880238,Millions
Portugal,"Liabilities, Net incurrence of liabilities","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2012-Q1,4905099954,Millions
Portugal,"Liabilities, Net incurrence of liabilities","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2012-Q2,5903506398,Millions
Portugal,"Liabilities, Net incurrence of liabilities","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2012-Q3,3298145295,Millions
Portugal,"Liabilities, Net incurrence of liabilities","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2012-Q4,1517131688,Millions
Portugal,"Liabilities, Net incurrence of liabilities","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2013-Q1,1061785742,Millions
Portugal,"Liabilities, Net incurrence of liabilities","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2013-Q2,2173569625,Millions
Portugal,"Liabilities, Net incurrence of liabilities","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2013-Q3,5772095336,Millions
Portugal,"Liabilities, Net incurrence of liabilities","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2013-Q4,5582738678,Millions
Portugal,"Liabilities, Net incurrence of liabilities","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2014-Q1,-419107314.3,Millions
Portugal,"Liabilities, Net incurrence of liabilities","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2014-Q2,5370491298,Millions
Portugal,"Liabilities, Net incurrence of liabilities","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2014-Q3,5098100264,Millions
Portugal,"Liabilities, Net incurrence of liabilities","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2014-Q4,2463365039,Millions
Portugal,"Liabilities, Net incurrence of liabilities","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2015-Q1,-10135285.71,Millions
Portugal,"Liabilities, Net incurrence of liabilities","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2015-Q2,-869848251.6,Millions
Portugal,"Liabilities, Net incurrence of liabilities","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2015-Q3,877091850,Millions
Portugal,"Liabilities, Net incurrence of liabilities","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2015-Q4,1267228280,Millions
Portugal,"Liabilities, Net incurrence of liabilities","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2016-Q1,1838130619,Millions
Portugal,"Liabilities, Net incurrence of liabilities","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2016-Q2,1206023391,Millions
Portugal,"Liabilities, Net incurrence of liabilities","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2016-Q3,1505215606,Millions
Portugal,"Liabilities, Net incurrence of liabilities","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2016-Q4,2800942031,Millions
Portugal,"Liabilities, Net incurrence of liabilities","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2017-Q1,3829009735,Millions
Portugal,"Liabilities, Net incurrence of liabilities","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2017-Q2,498163051.6,Millions
Portugal,"Liabilities, Net incurrence of liabilities","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2017-Q3,3763443046,Millions
Portugal,"Liabilities, Net incurrence of liabilities","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2017-Q4,2997624029,Millions
Portugal,"Liabilities, Net incurrence of liabilities","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2018-Q1,2897258071,Millions
Portugal,"Liabilities, Net incurrence of liabilities","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2018-Q2,1596597238,Millions
Portugal,"Liabilities, Net incurrence of liabilities","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2018-Q3,2466514163,Millions
Portugal,"Liabilities, Net incurrence of liabilities","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2018-Q4,1430189863,Millions
Portugal,"Liabilities, Net incurrence of liabilities","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2019-Q1,1967156114,Millions
Portugal,"Liabilities, Net incurrence of liabilities","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2019-Q2,2608107700,Millions
Portugal,"Liabilities, Net incurrence of liabilities","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2019-Q3,3992985245,Millions
Portugal,"Liabilities, Net incurrence of liabilities","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2019-Q4,2246318581,Millions
Portugal,"Liabilities, Net incurrence of liabilities","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2020-Q1,752014759.4,Millions
Portugal,"Liabilities, Net incurrence of liabilities","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2020-Q2,-1104717142,Millions
Portugal,"Liabilities, Net incurrence of liabilities","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2020-Q3,1471658453,Millions
Portugal,"Liabilities, Net incurrence of liabilities","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2020-Q4,3046662671,Millions
Portugal,"Liabilities, Net incurrence of liabilities","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2021-Q1,-45784209.52,Millions
Portugal,"Liabilities, Net incurrence of liabilities","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2021-Q2,2478010333,Millions
Portugal,"Liabilities, Net incurrence of liabilities","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2021-Q3,4196522606,Millions
Portugal,"Liabilities, Net incurrence of liabilities","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2021-Q4,2610669305,Millions
Portugal,"Liabilities, Net incurrence of liabilities","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2022-Q1,1136266272,Millions
Portugal,"Liabilities, Net incurrence of liabilities","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2022-Q2,2889466562,Millions
Portugal,"Liabilities, Net incurrence of liabilities","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2022-Q3,2686570897,Millions
Portugal,"Liabilities, Net incurrence of liabilities","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2022-Q4,6347626625,Millions
Portugal,"Liabilities, Net incurrence of liabilities","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2023-Q1,1800504326,Millions
Portugal,"Liabilities, Net incurrence of liabilities","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2023-Q2,453979156.5,Millions
Portugal,"Liabilities, Net incurrence of liabilities","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2023-Q3,5430219485,Millions
Portugal,"Liabilities, Net incurrence of liabilities","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2023-Q4,3754260286,Millions
Portugal,"Liabilities, Net incurrence of liabilities","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2024-Q1,921833419,Millions
Portugal,"Liabilities, Net incurrence of liabilities","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2024-Q2,3640381733,Millions
Portugal,"Liabilities, Net incurrence of liabilities","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2024-Q3,3903519745,Millions
Portugal,"Liabilities, Net incurrence of liabilities","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2024-Q4,4716895200,Millions
Portugal,"Liabilities, Net incurrence of liabilities","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2025-Q1,-1906842381,Millions
Portugal,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,1999-Q1,4101743443,Millions
Portugal,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,1999-Q2,-449187730.8,Millions
Portugal,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,1999-Q3,606071533.3,Millions
Portugal,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,1999-Q4,364336380,Millions
Portugal,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2000-Q1,651058523.1,Millions
Portugal,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2000-Q2,725095146.8,Millions
Portugal,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2000-Q3,924248469.2,Millions
Portugal,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2000-Q4,2672632286,Millions
Portugal,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2001-Q1,1497455744,Millions
Portugal,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2001-Q2,2079209779,Millions
Portugal,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2001-Q3,16915144.62,Millions
Portugal,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2001-Q4,3430322089,Millions
Portugal,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2002-Q1,2741994710,Millions
Portugal,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2002-Q2,143335523.8,Millions
Portugal,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2002-Q3,1614336236,Millions
Portugal,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2002-Q4,1716904775,Millions
Portugal,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2003-Q1,5074870052,Millions
Portugal,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2003-Q2,4354493195,Millions
Portugal,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2003-Q3,4971441879,Millions
Portugal,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2003-Q4,6375342597,Millions
Portugal,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2004-Q1,843564375,Millions
Portugal,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2004-Q2,4658218890,Millions
Portugal,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2004-Q3,1869641455,Millions
Portugal,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2004-Q4,4436763776,Millions
Portugal,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2005-Q1,3114329839,Millions
Portugal,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2005-Q2,3236582877,Millions
Portugal,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2005-Q3,4317301170,Millions
Portugal,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2005-Q4,5528385919,Millions
Portugal,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2006-Q1,4502619262,Millions
Portugal,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2006-Q2,4201275208,Millions
Portugal,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2006-Q3,-7305544260,Millions
Portugal,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2006-Q4,631459888.9,Millions
Portugal,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2007-Q1,3280396602,Millions
Portugal,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2007-Q2,3956787113,Millions
Portugal,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2007-Q3,-4131104497,Millions
Portugal,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2007-Q4,4144466952,Millions
Portugal,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2008-Q1,-371405600,Millions
Portugal,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2008-Q2,4602278025,Millions
Portugal,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2008-Q3,1536628205,Millions
Portugal,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2008-Q4,10540976597,Millions
Portugal,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2009-Q1,6472610057,Millions
Portugal,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2009-Q2,6186150365,Millions
Portugal,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2009-Q3,9428567564,Millions
Portugal,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2009-Q4,-1853340618,Millions
Portugal,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2010-Q1,12796047137,Millions
Portugal,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2010-Q2,-862839788.9,Millions
Portugal,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2010-Q3,-3703992021,Millions
Portugal,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2010-Q4,-6023926106,Millions
Portugal,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2011-Q1,-11123119067,Millions
Portugal,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2011-Q2,-9477661705,Millions
Portugal,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2011-Q3,-2006038303,Millions
Portugal,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2011-Q4,-6260830369,Millions
Portugal,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2012-Q1,115352430.8,Millions
Portugal,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2012-Q2,-8331799132,Millions
Portugal,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2012-Q3,-2868061148,Millions
Portugal,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2012-Q4,-1948930706,Millions
Portugal,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2013-Q1,759361693.5,Millions
Portugal,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2013-Q2,-1717694746,Millions
Portugal,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2013-Q3,-1514860533,Millions
Portugal,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2013-Q4,-1501160595,Millions
Portugal,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2014-Q1,7461753752,Millions
Portugal,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2014-Q2,1999023823,Millions
Portugal,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2014-Q3,-2301170582,Millions
Portugal,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2014-Q4,-2223402539,Millions
Portugal,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2015-Q1,-1724124714,Millions
Portugal,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2015-Q2,-51947735.48,Millions
Portugal,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2015-Q3,-1007154900,Millions
Portugal,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2015-Q4,1217941095,Millions
Portugal,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2016-Q1,-1525163535,Millions
Portugal,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2016-Q2,1392347229,Millions
Portugal,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2016-Q3,12282916.67,Millions
Portugal,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2016-Q4,1292576484,Millions
Portugal,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2017-Q1,2684353043,Millions
Portugal,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2017-Q2,6567596515,Millions
Portugal,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2017-Q3,2910677862,Millions
Portugal,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2017-Q4,3861825143,Millions
Portugal,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2018-Q1,4898418929,Millions
Portugal,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2018-Q2,1782469752,Millions
Portugal,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2018-Q3,-303517301.5,Millions
Portugal,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2018-Q4,679140437.5,Millions
Portugal,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2019-Q1,1002886171,Millions
Portugal,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2019-Q2,2264255500,Millions
Portugal,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2019-Q3,6721691955,Millions
Portugal,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2019-Q4,2219748031,Millions
Portugal,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2020-Q1,-690265746.9,Millions
Portugal,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2020-Q2,5309911606,Millions
Portugal,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2020-Q3,607833515.2,Millions
Portugal,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2020-Q4,501017353.8,Millions
Portugal,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2021-Q1,-142172019,Millions
Portugal,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2021-Q2,3639238533,Millions
Portugal,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2021-Q3,-4886119720,Millions
Portugal,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2021-Q4,-1273887694,Millions
Portugal,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2022-Q1,2004449978,Millions
Portugal,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2022-Q2,221447695.2,Millions
Portugal,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2022-Q3,4352083739,Millions
Portugal,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2022-Q4,1987970525,Millions
Portugal,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2023-Q1,3481904969,Millions
Portugal,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2023-Q2,-1201901652,Millions
Portugal,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2023-Q3,2304224223,Millions
Portugal,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2023-Q4,-451543333.3,Millions
Portugal,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2024-Q1,7822011721,Millions
Portugal,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2024-Q2,4592199968,Millions
Portugal,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2024-Q3,138391527.3,Millions
Portugal,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2024-Q4,14026781650,Millions
Portugal,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities",US dollar,Quarterly,2025-Q1,12366062262,Millions
Portugal,"Assets, Net acquisition of financial assets","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,1999-Q1,-1670083671,Millions
Portugal,"Assets, Net acquisition of financial assets","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,1999-Q2,1017806552,Millions
Portugal,"Assets, Net acquisition of financial assets","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,1999-Q3,2128590333,Millions
Portugal,"Assets, Net acquisition of financial assets","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,1999-Q4,1170858794,Millions
Portugal,"Assets, Net acquisition of financial assets","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2000-Q1,4149018406,Millions
Portugal,"Assets, Net acquisition of financial assets","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2000-Q2,1389532398,Millions
Portugal,"Assets, Net acquisition of financial assets","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2000-Q3,355758715.4,Millions
Portugal,"Assets, Net acquisition of financial assets","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2000-Q4,2886234476,Millions
Portugal,"Assets, Net acquisition of financial assets","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2001-Q1,2015379709,Millions
Portugal,"Assets, Net acquisition of financial assets","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2001-Q2,3075625040,Millions
Portugal,"Assets, Net acquisition of financial assets","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2001-Q3,1070105465,Millions
Portugal,"Assets, Net acquisition of financial assets","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2001-Q4,677284800,Millions
Portugal,"Assets, Net acquisition of financial assets","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2002-Q1,-255966258.1,Millions
Portugal,"Assets, Net acquisition of financial assets","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2002-Q2,294021587.3,Millions
Portugal,"Assets, Net acquisition of financial assets","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2002-Q3,-460395709.1,Millions
Portugal,"Assets, Net acquisition of financial assets","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2002-Q4,-957389275,Millions
Portugal,"Assets, Net acquisition of financial assets","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2003-Q1,873534409.5,Millions
Portugal,"Assets, Net acquisition of financial assets","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2003-Q2,7086144450,Millions
Portugal,"Assets, Net acquisition of financial assets","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2003-Q3,-59612312.12,Millions
Portugal,"Assets, Net acquisition of financial assets","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2003-Q4,1124780697,Millions
Portugal,"Assets, Net acquisition of financial assets","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2004-Q1,1559656800,Millions
Portugal,"Assets, Net acquisition of financial assets","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2004-Q2,3471680073,Millions
Portugal,"Assets, Net acquisition of financial assets","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2004-Q3,1400398109,Millions
Portugal,"Assets, Net acquisition of financial assets","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2004-Q4,1754461721,Millions
Portugal,"Assets, Net acquisition of financial assets","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2005-Q1,1417511813,Millions
Portugal,"Assets, Net acquisition of financial assets","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2005-Q2,2211455071,Millions
Portugal,"Assets, Net acquisition of financial assets","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2005-Q3,570923127.3,Millions
Portugal,"Assets, Net acquisition of financial assets","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2005-Q4,-1464095325,Millions
Portugal,"Assets, Net acquisition of financial assets","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2006-Q1,1097701305,Millions
Portugal,"Assets, Net acquisition of financial assets","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2006-Q2,4308225910,Millions
Portugal,"Assets, Net acquisition of financial assets","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2006-Q3,1220776452,Millions
Portugal,"Assets, Net acquisition of financial assets","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2006-Q4,2225573935,Millions
Portugal,"Assets, Net acquisition of financial assets","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2007-Q1,3196519102,Millions
Portugal,"Assets, Net acquisition of financial assets","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2007-Q2,571610812.9,Millions
Portugal,"Assets, Net acquisition of financial assets","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2007-Q3,1865660095,Millions
Portugal,"Assets, Net acquisition of financial assets","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2007-Q4,4925266562,Millions
Portugal,"Assets, Net acquisition of financial assets","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2008-Q1,1293929187,Millions
Portugal,"Assets, Net acquisition of financial assets","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2008-Q2,599889600,Millions
Portugal,"Assets, Net acquisition of financial assets","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2008-Q3,1780441886,Millions
Portugal,"Assets, Net acquisition of financial assets","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2008-Q4,1904440008,Millions
Portugal,"Assets, Net acquisition of financial assets","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2009-Q1,898973619,Millions
Portugal,"Assets, Net acquisition of financial assets","Direct investment, Total financial assets/liabilities",US dollar,Quarterly,2009-Q2,1341377690,Millions
