COUNTRY,GROUP,YEAR,QUARTER,UNIT,"Assets - Other investment, Debt instruments, Deposit taking corporations, except the Central Bank_PGDP","Liabilities - Other investment, Debt instruments, Deposit taking corporations, except the Central Bank_PGDP","Assets - Other investment, Debt instruments_PGDP","Liabilities - Portfolio investment, Equity and investment fund shares_PGDP","Liabilities - Portfolio investment, Total financial assets/liabilities_PGDP","Assets - Portfolio investment, Equity and investment fund shares_PGDP","Liabilities - Portfolio investment, Debt securities_PGDP","Net (net acquisition of financial assets less net incurrence of liabilities) - Direct investment, Total financial assets/liabilities_PGDP","Net (net acquisition of financial assets less net incurrence of liabilities) - Portfolio investment, Total financial assets/liabilities_PGDP","Liabilities - Direct investment, Total financial assets/liabilities_PGDP","Assets - Portfolio investment, Debt securities_PGDP","Assets - Direct investment, Total financial assets/liabilities_PGDP","Assets - Portfolio investment, Total financial assets/liabilities_PGDP"
Finland,Eurozone,2004,1,"US dollar, Nominal (Current Prices), % of GDP",3.8338517862480934,13.538154563279948,-4.19079486038841,-1.7288931540414147,9.299895620892846,7.792898321418257,11.028788774326262,-6.558502903698149,11.14937388546327,2.576686778572116,12.656371184937857,-3.981816125126033,20.449269506356117
Finland,Eurozone,2004,2,"US dollar, Nominal (Current Prices), % of GDP",21.136170026701254,14.285036772745466,25.687813056761698,0.7952393520765673,11.825419608955814,5.391656403994548,11.030180257284579,4.197137268770678,-4.9145713845639385,1.4761999726400803,1.5191918218159894,5.673337241410758,6.9108482243918745
Finland,Eurozone,2004,3,"US dollar, Nominal (Current Prices), % of GDP",9.025977459479453,14.117130299084458,9.64585913491987,0.2783399980746723,-5.933478669902568,3.574956437941115,-6.211818668585239,-3.2698448814150147,18.902849630894416,5.395769084304019,9.394414523050733,2.1259242028890046,12.969370960991847
Finland,Eurozone,2004,4,"US dollar, Nominal (Current Prices), % of GDP",-11.350384487938836,-15.23540606478221,-7.130069994781349,0.8673064375864497,11.409742563421814,3.961711052900912,10.542436125227365,-2.511764467570895,-2.059701566102073,4.286221155297945,5.388329942392169,1.7744566877270491,9.350040995293082
Finland,Eurozone,2005,1,"US dollar, Nominal (Current Prices), % of GDP",3.485668430476209,8.800254654027603,-5.4863695374512735,2.8784516516809533,-5.478308797744093,2.7388089377625344,-8.356760451376523,2.3365652490815862,15.07923797573339,7.0753076044161904,6.862120240226761,9.411872851546303,9.600929177989297
Finland,Eurozone,2005,2,"US dollar, Nominal (Current Prices), % of GDP",-10.488954350085134,3.0750389446414896,-0.1794071729447293,6.109207460494797,6.381906362301376,5.736138845604055,0.27272347928751595,0.03064667734774824,2.73143734443073,1.9617559951798529,3.377204861128051,1.9924026735228542,9.113343706732106
Finland,Eurozone,2005,3,"US dollar, Nominal (Current Prices), % of GDP",-2.2893735916437774,-3.9070950691066626,-7.47861404965532,1.6301960714825856,1.390869566235553,6.3452115234689455,-0.23935031189473735,-0.1996173029618535,10.63675737780098,5.478013014397018,5.682415420567587,5.278395712606051,12.027626944036532
Finland,Eurozone,2005,4,"US dollar, Nominal (Current Prices), % of GDP",9.03336401965137,1.6455037012679716,20.09453758104726,-0.887246393427427,18.046180696969845,3.545274993291799,18.93347347211584,-2.9358351900006343,-13.839912011825946,6.693193099578969,0.6609936930229835,3.757357909578335,4.206268685143897
Finland,Eurozone,2006,1,"US dollar, Nominal (Current Prices), % of GDP",8.968960319917441,13.008094375644994,6.263648918251512,2.791721837682441,7.991857675438596,8.882549882058086,5.200135837756155,-2.087144421716055,13.50218482787852,10.123315142636002,12.611492623101872,8.036170720919946,21.494042505159957
Finland,Eurozone,2006,2,"US dollar, Nominal (Current Prices), % of GDP",0.1762245866135928,0.5495424609317411,9.008322617204776,2.063682658853015,18.684443669836355,5.629911792348519,16.62076101098334,0.7048983464175144,-5.551074478475601,0.6585234551452159,7.501138653619342,1.3634218017470146,13.133369191360755
Finland,Eurozone,2006,3,"US dollar, Nominal (Current Prices), % of GDP",-8.353004118752764,-1.9491125718708535,-16.983110990712074,1.1741642000221142,-13.098975816379182,4.7201400836650445,-14.27548834402182,-2.338935085876456,21.588182983193278,7.794101960784314,3.766718754607106,5.457515201606959,8.486858838272152
Finland,Eurozone,2006,4,"US dollar, Nominal (Current Prices), % of GDP",19.90844551636444,12.285147162022705,29.628744631800085,4.279496459899749,21.843955845496094,9.375944517543859,17.564459385596344,-1.510410515074451,-7.535428560371517,-10.026655967123691,4.934957625681852,-11.539441340483563,14.310902145068555
Finland,Eurozone,2007,1,"US dollar, Nominal (Current Prices), % of GDP",11.198688217169156,16.570050995748666,1.449674994656578,1.8913249221888528,-0.3557735529466828,4.633234890596357,-2.247098474979523,-0.8403616682397909,13.059343005577439,4.786585561059323,8.07033456063029,3.9462238917274464,12.70561412847615
Finland,Eurozone,2007,2,"US dollar, Nominal (Current Prices), % of GDP",-16.891301496938258,-26.78715177034986,-6.696787943367526,2.7910293974023945,20.134532342135028,6.086841805062599,17.34560620773041,-1.179930287608721,-13.460880287062679,8.690680834665939,0.5868102500097507,7.5128538102110065,6.67365205507235
Finland,Eurozone,2007,3,"US dollar, Nominal (Current Prices), % of GDP",10.59668741682593,6.781537011583916,2.3233837294746285,4.453866596981162,-8.069686109442646,8.367610775771286,-12.523552704863683,0.5229756734662038,13.931729006591521,3.8965974367175007,-2.5077112211864736,4.417429767151606,5.862042897148875
Finland,Eurozone,2007,4,"US dollar, Nominal (Current Prices), % of GDP",9.464908177386015,20.373960653691643,24.041951572214202,-0.33222098896212804,5.1889754467802955,3.408090145481493,5.521196436678498,-7.01958089785093,-3.916591659581107,16.918410365458872,-2.135706358282304,9.89656946214751,1.272383787823238
Finland,Eurozone,2008,1,"US dollar, Nominal (Current Prices), % of GDP",20.579875250553968,21.67031086544823,10.872901281562099,0.03564885666177752,-9.665034138349897,4.621769416838487,-9.700682995235711,10.292034616529037,12.49177877178673,1.1449573962690824,-1.7950247820014211,11.43699201377828,2.826744633436834
Finland,Eurozone,2008,2,"US dollar, Nominal (Current Prices), % of GDP",14.78503892574221,14.896599362194443,23.90455768429675,-0.9056082431642437,7.6867327692733145,-0.6168635859234703,8.590153552212891,-4.571790406312245,-3.499935239282101,4.2261718014331375,4.803661115914684,-0.3456186048791075,4.1846100697665465
Finland,Eurozone,2008,3,"US dollar, Nominal (Current Prices), % of GDP",0.75022748990958,3.18846683166064,-12.431438098205252,-0.8303079522661001,-3.4076344134954333,-0.8977441311737092,-2.5794338415007685,11.112217849454083,11.129076894426028,11.303989482859413,8.61918661238435,22.416207332313498,7.721442480930595
Finland,Eurozone,2008,4,"US dollar, Nominal (Current Prices), % of GDP",-11.094770896183318,-12.117143329821085,0.8931918020632414,-0.05536312822972203,7.001590282391736,-8.961445022351198,7.056953410789486,-1.7790018532067058,-18.445148885940625,10.498694548547785,-2.4802681443778942,8.71969269534108,-11.441713166729093
Finland,Eurozone,2009,1,"US dollar, Nominal (Current Prices), % of GDP",-2.0684732889426,4.357172092288493,10.432926469356966,-2.4121897458985964,15.901517046199537,1.8852950577790417,18.313706792098134,4.313950261842137,-13.262927238691027,5.071361376902601,0.7532947500454176,9.38325345686911,2.638589807508511
Finland,Eurozone,2009,2,"US dollar, Nominal (Current Prices), % of GDP",0.9583011078726411,12.111203214773742,-13.250397116971952,3.480032787532681,-4.130385449001999,6.2343409160920356,-7.610418236534679,-0.5599062652543779,17.430312735085266,-0.5965155211171931,7.063432885476647,-1.156421786371571,13.299927286083268
Finland,Eurozone,2009,3,"US dollar, Nominal (Current Prices), % of GDP",-11.16424533225911,-11.968631354707234,-13.99315347977536,-1.7669378371760542,11.982188423655048,10.041268216392977,13.751385771269241,1.0890844464981082,4.1349056783804485,-16.91922061246574,6.07582588564252,-15.827876655371515,16.117094102035498
Finland,Eurozone,2009,4,"US dollar, Nominal (Current Prices), % of GDP",20.79577732913122,45.2244534489704,37.0177444215382,0.24048108954764108,21.290748114973578,14.071645893067306,21.052601794586227,2.9301336650790266,8.124992153424484,-1.498920966169838,15.34642914464902,1.431212698277292,29.41807503613658
Finland,Eurozone,2010,1,"US dollar, Nominal (Current Prices), % of GDP",-20.007412095355985,-21.179626182435815,-29.00620493123906,0.31465860202777673,5.364707573117336,13.069411512099762,5.050048971089559,0.24596552699362664,5.433400648151487,8.247600822006707,-2.2713032892285874,8.493566349000332,10.798108222871175
Finland,Eurozone,2010,2,"US dollar, Nominal (Current Prices), % of GDP",7.894310170530339,63.030273749063625,68.14722021848073,-0.6251104520636294,5.660609304058357,3.308809396193612,6.285719756602692,1.335740900602084,-4.693418865294252,0.9244304403664579,-2.3416189574295068,2.2581351504007885,0.9671904387641057
Finland,Eurozone,2010,3,"US dollar, Nominal (Current Prices), % of GDP",0.13860289206955811,-45.3086648095404,-48.32689793737206,-0.6371595635192463,-0.05585489681252078,4.609063336978685,0.5813046667708196,1.8266619958098487,4.937986617153982,5.757191770318828,0.27306838438828196,7.583853766128677,4.882131721366967
Finland,Eurozone,2010,4,"US dollar, Nominal (Current Prices), % of GDP",41.885328170554374,80.38631312046084,70.37910403031651,-0.47446097895710904,13.65272349248697,5.081955898458937,14.127184471604314,1.0250968859085137,16.995714611449607,4.653199876618876,25.56648220387529,5.678296762046685,30.64843810393658
Finland,Eurozone,2011,1,"US dollar, Nominal (Current Prices), % of GDP",72.11160649122615,48.463630491604235,48.328362794688076,-0.5351030908211823,2.5263231420791845,6.90462017965748,3.0594370024611113,0.9210138700518758,-5.466406296373042,-2.657612376081053,-9.846692563227291,-1.734609275153683,-2.9420723835698106
Finland,Eurozone,2011,2,"US dollar, Nominal (Current Prices), % of GDP",-14.606207082329076,5.702279985022485,-4.40906566186441,2.5906138062156687,10.23690043660185,2.3164858517007842,7.6462866303861805,1.0588453844895465,4.971969631996626,-6.129166267145075,12.894476796847451,-5.070320882364703,15.210962648548234
Finland,Eurozone,2011,3,"US dollar, Nominal (Current Prices), % of GDP",31.734063904551057,84.23865604280952,103.90194317995922,-0.5977869365527722,8.467621143017096,-10.669777829641665,9.065408079860694,0.47864039944888565,-9.940518853129465,2.7033938439502836,9.196880120983426,3.1840884938508576,-1.4728977101123677
Finland,Eurozone,2011,4,"US dollar, Nominal (Current Prices), % of GDP",-15.459628493632739,28.015920719502397,21.244736745444037,-1.9643098847967313,4.44420210484988,-1.52322233540183,6.406551600085794,1.1135010124364273,-4.436360548060739,-2.6543668502502915,1.5310638921909707,-1.5408658370868005,0.007841556425608643
Finland,Eurozone,2012,1,"US dollar, Nominal (Current Prices), % of GDP",1.7402602905211835,39.29528089097304,18.12516711567277,2.4648598961204318,7.412898218209203,10.72244585762754,4.948038322088771,0.533272743957827,1.4593761732257788,2.859725973773903,-1.8501714665031095,3.392998717421178,8.872274391124432
Finland,Eurozone,2012,2,"US dollar, Nominal (Current Prices), % of GDP",33.22265148793118,15.96963531439485,40.51106092715232,2.0534093755580227,29.231237528628988,0.7342132358718353,27.17782815307097,-2.9806271748328843,-29.59734927757894,10.181488151673486,-1.100324984977058,7.200860976840602,-0.3641220112885569
Finland,Eurozone,2012,3,"US dollar, Nominal (Current Prices), % of GDP",11.360653849677414,8.029334299666933,-1.7860221361303699,-0.8677737989021996,1.4948228749330372,2.7896889233946416,2.3606553449842007,0.14948228749330372,8.821396290459074,1.9937442761426363,7.52653024230802,2.1432265630458915,10.316219165702663
Finland,Eurozone,2012,4,"US dollar, Nominal (Current Prices), % of GDP",-51.97325492263379,-43.59326472364774,-56.21358633882751,2.102044634053555,13.047173590677236,5.182627286631523,10.945128956623682,7.64507995776496,1.598681456177263,-7.379304199436349,9.463227758670218,0.26577575832861033,14.64585504530174
Finland,Eurozone,2013,1,"US dollar, Nominal (Current Prices), % of GDP",34.084847404096614,-37.038124794281316,-38.19519972176178,-0.8169887158122188,6.217323218091404,5.754102342825005,7.032357414752545,-4.213941797892494,-12.581235319973953,-3.484906412798958,-12.118014444707553,-7.6988482092114605,-6.363912101882548
Finland,Eurozone,2013,2,"US dollar, Nominal (Current Prices), % of GDP",-0.9666053057660431,-23.05160333293867,-11.906644156997395,1.0709986788124555,15.287829516931092,-0.36924322682334837,14.216830837082641,2.016338667712527,-11.009634433459626,-5.051479327492304,4.647438309554818,-3.035140659779777,4.2781950834714655
Finland,Eurozone,2013,3,"US dollar, Nominal (Current Prices), % of GDP",4.301699678842056,-9.506854280132607,-17.74965557956429,2.1831860792090927,2.4301173588089036,5.371735226734549,0.24693128004380774,0.4899430159246981,3.611859912976557,-1.7559557690030783,0.6722018177243666,-1.2660127530783802,6.043937044162917
Finland,Eurozone,2013,4,"US dollar, Nominal (Current Prices), % of GDP",0.8600792188609994,16.047426548070092,12.71990694855553,2.979056591877812,-0.10071185231174522,3.62965515776699,-3.0817826811508406,-1.7483577566303576,13.416832965309023,2.952871510182335,9.684451718269003,1.2045137536999764,13.314106876035995
Finland,Eurozone,2014,1,"US dollar, Nominal (Current Prices), % of GDP",17.72441639633119,2.2010320476404592,16.546794155343285,4.5022020405850505,17.131599758726956,2.4754100186803827,12.629397716679645,-14.610126283773656,-15.21495947709551,14.23160484885706,-0.5587697371951643,-0.38052419376418845,1.9166402816314445
Finland,Eurozone,2014,2,"US dollar, Nominal (Current Prices), % of GDP",-3.382208590051508,14.126284362947771,-6.970918355395195,3.971639131563266,4.4528069223429805,9.641399588373565,0.48317265557541794,-4.1781403083177056,20.545864625350486,-2.522121164398335,15.3572719593199,-6.70226633912023,24.998671547693466
Finland,Eurozone,2014,3,"US dollar, Nominal (Current Prices), % of GDP",16.53962649909157,5.780049949369217,3.2796259273475687,-1.1067768347169977,-4.343759871905947,-1.279286709145345,-3.236983037042723,-5.221815749280751,6.89458003648341,8.016863377310829,3.828168562122326,2.795047628030079,2.5488818529769803
Finland,Eurozone,2014,4,"US dollar, Nominal (Current Prices), % of GDP",-25.686081664345327,-25.92183438872012,-16.243179924620453,1.1604882146891415,3.4503964554796402,-2.034052571202966,2.288080700715411,-1.8293680357084106,-4.559713535783351,5.928541366994579,0.9247354907530277,4.099173331286169,-1.1111446212561553
Finland,Eurozone,2015,1,"US dollar, Nominal (Current Prices), % of GDP",30.863018011096155,42.50328143752626,50.721187672466286,2.8468140511246216,-6.960595551248961,-9.125642059047994,-9.805478251026866,-15.178501786188978,8.51726592177813,15.327215953077166,10.684243782638895,0.15064551970981932,1.5586017230763956
Finland,Eurozone,2015,2,"US dollar, Nominal (Current Prices), % of GDP",-3.317225094111493,-0.6027871883173122,19.25317444111922,0.17628681924590756,4.865895322294348,1.671881446958848,4.68960850304844,-11.11744295600127,1.271918878722656,7.908264621796136,4.464037196978142,-3.2072827752386015,6.137814202046013
Finland,Eurozone,2015,3,"US dollar, Nominal (Current Prices), % of GDP",-2.547080442817085,-15.219568244767057,-11.30743570834441,-1.3726780829553153,-3.0847126919745835,3.946449488496531,-1.7139411063567063,2.5642389188540267,-0.22115369114280078,2.489885522693947,-7.254222368951353,5.054124441547973,-3.307772880454822
Finland,Eurozone,2015,4,"US dollar, Nominal (Current Prices), % of GDP",-50.42394938816811,-71.90352997418901,-62.584754347993865,5.612679211435726,8.434046072185016,7.2074464992239555,2.821366859034274,-7.179270397969422,-8.507303933388785,4.42364777348071,-7.280704360427725,-2.755622624488711,-0.0732578612037696
Finland,Eurozone,2016,1,"US dollar, Nominal (Current Prices), % of GDP",3.9147309913200847,68.32867494721673,51.47501939910855,21.244801915278664,20.424924292033918,-0.2585199711786588,-0.819877622742049,24.576016401353932,-11.020337055531352,7.879319405811187,9.663107207010958,32.45533580716512,9.404587236502564
Finland,Eurozone,2016,2,"US dollar, Nominal (Current Prices), % of GDP",-6.815754306444586,-2.238488990917926,-16.05921899024766,-0.30653864455913404,-12.702431611314053,1.4588968824357385,-12.395892967257616,-5.862078524749489,12.30506670129696,-1.878968358524079,-1.8581540065015583,-7.741046881597908,-0.39736490968195987
Finland,Eurozone,2016,3,"US dollar, Nominal (Current Prices), % of GDP",-31.351975552129762,2.271502644190489,-10.204922096920138,3.6336557961057676,-3.751534434800094,7.9371616307517,-7.385190230905861,1.7139179764737424,11.885160462817119,4.589782527899729,0.19833548627634975,6.303700502697812,8.133626028017025
Finland,Eurozone,2016,4,"US dollar, Nominal (Current Prices), % of GDP",-9.8171403984718,-81.88543700191026,-69.83186885451926,-0.5134563303059755,1.6759648530446731,7.765123021884111,2.189421182010121,5.036934282315091,-5.946330528838098,-1.8296401622038272,-12.035488697677536,3.2072941184356045,-4.270365675793425
Finland,Eurozone,2017,1,"US dollar, Nominal (Current Prices), % of GDP",-13.427610485622072,52.127662354141954,62.03388198946236,2.455574266719736,8.207626909208415,5.2199835764136555,5.7520526409123685,-4.029961596330348,-1.829511928340893,19.827545331951434,1.158131404296236,15.797583735621087,6.378114980867523
Finland,Eurozone,2017,2,"US dollar, Nominal (Current Prices), % of GDP",-16.41923056625039,-30.632089022174757,-33.69495046520884,5.569786603719306,1.2508566297678487,1.127508267673404,-4.318929974739613,3.7647309954011123,0.1667808839165028,-3.319981971728859,0.2901292460109475,0.44474902398751565,1.4176375138419828
Finland,Eurozone,2017,3,"US dollar, Nominal (Current Prices), % of GDP",-7.385822002939821,23.248027341117684,11.024112359462004,13.012674112635317,4.997326043419492,9.650264295369192,-8.015348069215825,2.7736177886718396,6.443384448901902,5.108418877902875,1.7904461953758912,7.882036666574716,11.442562038485637
Finland,Eurozone,2017,4,"US dollar, Nominal (Current Prices), % of GDP",22.542080629893952,-42.554533735818126,-21.261491494618866,-4.682502010979007,6.705461659776874,3.6970051553257646,11.38796367075588,-7.392154383918473,-9.752892616164283,5.038839857028575,-6.744436111713174,-2.355170452046643,-3.04743095638741
Finland,Eurozone,2018,1,"US dollar, Nominal (Current Prices), % of GDP",-15.005770011642634,18.374082653206468,12.121977568770005,7.262419425313785,16.17938560474173,7.30189884997062,8.916966179427941,1.9273136802765034,-6.856858074476355,6.546406242495246,2.0206286817546433,8.47371992277175,9.322527530265372
Finland,Eurozone,2018,2,"US dollar, Nominal (Current Prices), % of GDP",6.893426849591049,3.327561333318734,2.024715834346133,3.983332698280613,8.112778911870011,-1.5254946630023394,4.129446212129507,15.731554991550878,-12.224830659177425,-14.557428540145187,-2.5865570843050736,1.1741264505297582,-4.112051747307413
Finland,Eurozone,2018,3,"US dollar, Nominal (Current Prices), % of GDP",15.72588635622078,30.75231625333494,26.253385146335855,1.5466136755318567,-4.9691967356830284,0.6366411943370816,-6.515810411214885,0.8216915681787491,3.509166263371692,3.602540305774235,-2.0949739562689556,4.42423187307705,-1.4583327625158307
Finland,Eurozone,2018,4,"US dollar, Nominal (Current Prices), % of GDP",16.55340359060268,-33.87665542550357,-21.87068875920188,3.226030738011555,21.720718322000927,3.5093082305022394,18.49468758398937,1.701331293865172,-20.3576536816634,-10.962838960119418,-2.1479099290857793,-9.25984132879307,1.3613983021464053
Finland,Eurozone,2019,1,"US dollar, Nominal (Current Prices), % of GDP",25.47281436766975,58.34606568805141,87.5990572774524,-7.189481968514552,28.52655789158341,4.6852421533530055,35.71603986009796,-5.569892088195203,-29.790586549033115,9.814510524108387,-5.950972060035051,4.244618435913183,-1.2640286565509802
Finland,Eurozone,2019,2,"US dollar, Nominal (Current Prices), % of GDP",9.156435643564356,-13.931584158415841,-0.33663366336633666,-4.147326732673267,8.402376237623763,-0.8028712871287128,12.54970297029703,2.565148514851485,-12.026237623762375,-3.145841584158416,-2.820990099009901,-0.579009900990099,-3.6238613861386137
Finland,Eurozone,2019,3,"US dollar, Nominal (Current Prices), % of GDP",5.519655478497926,14.755168340797772,9.452035257111188,2.999667928880634,-5.976018061443058,0.9793474416201076,-8.975685990323692,-3.2944714953341023,4.262160039544045,10.956033113644194,-2.6932054642680607,7.661561618310091,-1.7138580233968934
Finland,Eurozone,2019,4,"US dollar, Nominal (Current Prices), % of GDP",-46.472559653090876,-72.07525193451266,-69.57617445065233,3.4244160602747113,3.242001646170668,2.560435059390962,-0.18241441485298304,-8.024575941043425,-4.9450889546292,6.760941539222001,-4.261864055361663,-1.2636344010724825,-1.7030873099564117
Finland,Eurozone,2020,1,"US dollar, Nominal (Current Prices), % of GDP",54.58372730777214,62.84313936630787,67.16739607389616,-3.395645059751505,2.6239818595617233,0.761853922990244,6.017992039557572,3.1160806378436083,1.8098117872075437,4.317717190048334,3.6719397236307563,7.433797827891943,4.4337936452866
Finland,Eurozone,2020,2,"US dollar, Nominal (Current Prices), % of GDP",-32.162510940604335,-28.19261685051745,-15.345575796933844,2.3809566364202475,14.112638718382115,1.6526255938083803,11.731682081961866,2.240516121044984,-16.861026934139904,-2.240516121044984,-4.401013809566171,-0.0016330292426533818,-2.7483882157577915
Finland,Eurozone,2020,3,"US dollar, Nominal (Current Prices), % of GDP",-7.057207229487293,-0.23223619073036206,-13.764327066097323,4.689784568395457,-7.317173114788127,4.367426870385197,-12.006957683183582,3.6325899682709126,13.428104522136227,-0.16984437831746882,1.7435045369629036,3.462745590546511,6.1109314073481
Finland,Eurozone,2020,4,"US dollar, Nominal (Current Prices), % of GDP",-24.913512630845418,-52.547242671173976,-49.86063002846722,7.661886746434185,0.35196571153218875,9.343893740177327,-7.309921036088129,3.061571089464164,1.4167062060018385,-5.6668248243038875,-7.575221823384634,-2.603485062123773,1.7686719182753612
Finland,Eurozone,2021,1,"US dollar, Nominal (Current Prices), % of GDP",8.77714132987341,69.35283921757767,68.83557389434785,-0.6318494132511829,8.958838959442156,13.083866216514558,9.59068837269334,-5.511494751357759,13.06749706099131,11.227603950831977,8.942469803918906,5.71447228337845,22.026336020433465
Finland,Eurozone,2021,2,"US dollar, Nominal (Current Prices), % of GDP",1.5235909815602933,10.696264001983566,-5.540628710782932,5.709370508017486,8.245412271626492,8.900720221181379,2.5344034943396996,-0.9551113360211129,5.466906566491972,1.772608002880249,4.80996034766778,0.8174966667232753,13.710680568849156
Finland,Eurozone,2021,3,"US dollar, Nominal (Current Prices), % of GDP",7.917939683240552,11.538987746035412,25.84701224717155,0.8728311341319686,1.9554620455880904,0.8952524843844998,1.082630911456122,-4.280876370071225,2.205299948712549,15.16003581018888,3.2655095099161398,10.877557914400905,4.160761994300639
Finland,Eurozone,2021,4,"US dollar, Nominal (Current Prices), % of GDP",-27.874748765534836,-103.81642719797296,-128.5295934352063,2.4609074821937442,-29.46408484778496,-11.55570066469895,-31.924992329978704,6.032641258886145,11.50909256807475,3.874686401353174,-6.3992916150112595,9.90732766023932,-17.956545883248022
Finland,Eurozone,2022,1,"US dollar, Nominal (Current Prices), % of GDP",25.137657350057403,98.94933151165527,94.68453613810905,-0.7822524146979756,17.206353726905167,13.661422538987573,17.987006443377997,3.192997586942105,9.48780996170768,4.250398088949421,13.032741149625277,7.443395675891526,26.692563989532008
Finland,Eurozone,2022,2,"US dollar, Nominal (Current Prices), % of GDP",11.064301004727712,21.71408929169905,19.219421177007494,0.4372881417885437,-6.788594728923181,3.285734509437595,-7.225882871139571,-0.572422324493536,5.49039555894664,-0.34770480714789964,-4.582415319780086,-0.9216454932721037,-1.2981991709748497
Finland,Eurozone,2022,3,"US dollar, Nominal (Current Prices), % of GDP",23.497207493029656,13.020974229340332,15.120529134251303,-0.6189522325777077,-2.5519213859395165,-6.218244006931124,-1.9329691536470401,3.2469860735754477,-4.914279675121402,10.301031007508717,-1.2479570537019475,13.548017082510322,-7.466201061060919
Finland,Eurozone,2022,4,"US dollar, Nominal (Current Prices), % of GDP",-33.148648430870594,-79.90838573272389,-61.703990993817605,5.393786927843578,25.490227810064393,-0.3260141046941963,20.09644088222081,6.936532244700043,-22.222809663640835,4.449219277366173,3.593432252543908,11.385751522066217,3.2674181478497113
Finland,Eurozone,2023,1,"US dollar, Nominal (Current Prices), % of GDP",1.3223641776596753,44.83236438807467,34.10506686777207,-1.0794215840778754,13.946650574167222,8.370608887051072,15.02607215797394,-2.4396091595601894,8.038926783172224,4.1052934096178095,13.616423216149895,1.66568425005762,21.98557735733944
Finland,Eurozone,2023,2,"US dollar, Nominal (Current Prices), % of GDP",6.179990384902181,11.213132781084342,8.700989567374828,-0.7276654549275343,11.241176683523367,11.316452419365772,11.968842138586478,4.0530818245908975,-3.6353752843720764,-5.611732372998549,-3.710651021570249,-1.5571745536137964,7.605801397795524
Finland,Eurozone,2023,3,"US dollar, Nominal (Current Prices), % of GDP",-25.650072991770497,-35.205027694247484,-42.09787609783213,-1.524365746552963,1.5066577217695467,2.9823264022017653,3.0310234683225095,2.3463132011008825,2.0615091460025217,4.788544866389186,0.5858404658414567,7.134858067490068,3.5681668677720686
Finland,Eurozone,2023,4,"US dollar, Nominal (Current Prices), % of GDP",-11.675289021000827,-17.18934874117057,-5.085528513130601,-1.8642565110698357,-2.536205105817595,-7.561972464377228,-0.6719485940698762,-4.9499727233286785,-4.455850004745184,-3.744546504155425,0.5699173542211798,-8.694519227484102,-6.992055110562778
Finland,Eurozone,2024,1,"US dollar, Nominal (Current Prices), % of GDP",25.204342738586433,37.72221864787356,23.43268469412682,1.983850066090425,13.148638493071383,19.810886626309678,11.164788428319495,-4.720545797820187,7.928133412307209,5.939923237393461,1.264431909996553,1.2193774395732735,21.076771906717127
Finland,Eurozone,2024,2,"US dollar, Nominal (Current Prices), % of GDP",-27.332920574367627,-34.703369075035226,-34.5866294726486,6.249171822389093,10.476298426211294,3.7774629482018387,4.227126603822202,2.4846799409703744,-2.9847866333370145,-5.0270090679409565,3.7140488433339023,-2.542329126970582,7.491511792874281
Finland,Eurozone,2024,3,"US dollar, Nominal (Current Prices), % of GDP",2.549291434346274,-4.900108622541687,6.345295174227745,13.474196077407782,31.74705838377957,13.234556801959624,18.272862307710326,5.211786698256217,-10.369176752232852,2.2920100042498652,8.141854650590798,7.503796702506083,21.377881632885256
Finland,Eurozone,2024,4,"US dollar, Nominal (Current Prices), % of GDP",-35.52058581214257,-75.41190221695729,-82.13027416650772,4.101938524861712,-0.34313880997078633,-2.0359569391599988,-4.445077334832499,1.6942478749000278,4.848265436548172,0.19158583556702238,6.541083565737385,1.8858337104670502,4.505126626577386
Finland,Eurozone,2025,1,"US dollar, Nominal (Current Prices), % of GDP",22.007606795966375,36.87046225731629,30.314297726233363,-1.5857220931418514,15.897383325272665,5.962038088469954,17.48310541709849,2.837680846205728,0.5248809374064387,2.1576899741729587,10.4616110835842,4.9967557314645745,16.423649172054155
"Netherlands, The",Eurozone,1999,1,"US dollar, Nominal (Current Prices), % of GDP",3.1880037392101697,10.021442209792893,10.208618567097181,3.6534422758314498,19.487361004678476,8.048583380147829,15.833918728847024,-2.5844350566570657,-6.055705690247935,10.165578014515097,5.383071934282712,7.581142957858031,13.431655314430541
"Netherlands, The",Eurozone,1999,2,"US dollar, Nominal (Current Prices), % of GDP",-3.238013178261714,-0.731924913090136,-1.9712926137212952,6.307193162332143,21.63045622558414,16.96066209632259,15.32326306414441,1.4751682524100727,7.65785872300172,2.9182676301751584,12.327652853155683,4.393435882585231,29.288314948585857
"Netherlands, The",Eurozone,1999,3,"US dollar, Nominal (Current Prices), % of GDP",6.937683489691516,5.314149519324086,8.0259659142882,11.750268623430747,31.33280199097324,10.642335355392293,19.582533366650082,16.408454273877066,-12.61584148961566,9.799220595997975,8.074625145965289,26.207674869875042,18.716960501357583
"Netherlands, The",Eurozone,1999,4,"US dollar, Nominal (Current Prices), % of GDP",-15.350983339989247,-15.982733921284717,-10.692517541491624,5.50049113410066,16.876633204454034,11.349278775966427,11.376142070353373,-1.028215755996457,6.0081147687646554,13.850344128703792,11.53546919725226,12.822128372707336,22.884747973218687
"Netherlands, The",Eurozone,2000,1,"US dollar, Nominal (Current Prices), % of GDP",29.545832412872098,33.56025800772556,38.161124038733085,1.6771629862577002,7.063726993973683,3.199452814275526,5.386564006758665,-2.580904528592695,13.450356091653623,10.91950203573668,17.31463027135178,8.338597507143986,20.51408308562731
