COUNTRY,YEAR,yearly_sd_net_capital_flows_pgdp,mean_overall_restrictions_index
Brazil,2003,3.2660918047958236,0.475
Brazil,2004,1.6078730986748708,0.475
Brazil,2005,3.0938295330656223,0.3916666666666667
Brazil,2006,0.8724663154299725,0.275
Brazil,2007,2.991866049302439,0.325
Brazil,2008,5.192044578453338,0.375
Brazil,2009,2.800949857659088,0.7250000000000001
Brazil,2010,0.9411996334926748,0.725
Brazil,2011,1.7558757055731602,0.725
Brazil,2012,1.2466068735412978,0.6499999999999999
Brazil,2013,1.6704690728522464,0.6
Brazil,2014,0.9992694231674379,0.6
Brazil,2015,2.7630970703405877,0.65
Brazil,2016,0.8822910293869177,0.65
Brazil,2017,0.5662368339458775,0.65
Brazil,2018,1.632857344653699,0.65
Brazil,2019,2.3809287501648964,0.65
Brunei Darussalam,2001,10.58916015449883,0.05
Brunei Darussalam,2002,21.852964122355324,0.05
Brunei Darussalam,2003,5.554243938444536,0.05
Brunei Darussalam,2004,15.361763310700514,0.05
Brunei Darussalam,2005,11.568340347348741,0.05
Brunei Darussalam,2006,22.153426889384335,0.05
Brunei Darussalam,2007,2.947590948897156,0.05
Brunei Darussalam,2008,2.670128845467219,0.05
Brunei Darussalam,2009,0.6344589420992982,0.05
Brunei Darussalam,2010,29.471646916146963,0.05
Brunei Darussalam,2011,18.155796224297482,0.05
Brunei Darussalam,2012,19.10147630245778,0.05
Brunei Darussalam,2013,15.338270791053967,0.05
Brunei Darussalam,2014,20.415397204613488,0.05
Brunei Darussalam,2015,3.8486791380017196,0.05
Brunei Darussalam,2016,6.812918964486748,0.05
Brunei Darussalam,2017,18.519464179540208,0.05
Brunei Darussalam,2018,14.383503231974023,0.05
Brunei Darussalam,2019,19.506423617733315,0.05
Bulgaria,1999,7.735787447953484,0.15000000000000002
Bulgaria,2000,10.403271826464955,0.15000000000000002
Bulgaria,2001,9.131217282885633,0.25
Bulgaria,2002,8.84679768286656,0.25
Bulgaria,2003,7.807120936465521,0.2
Bulgaria,2004,8.503421339208781,0.2
Bulgaria,2005,7.270008612028307,0.2
Bulgaria,2006,7.3929680802525795,0.05
Bulgaria,2007,15.888320709275465,0.05
Bulgaria,2008,14.760904853104662,0.05
Bulgaria,2009,6.473870693627792,0.05
Bulgaria,2010,5.5214867049482566,0.05
Bulgaria,2011,8.9104991262646,0.05
Bulgaria,2012,4.937831209362642,0.05
Bulgaria,2013,3.5164872618485603,0.05
Bulgaria,2014,5.377950634675389,0.05
Bulgaria,2015,7.245626019822163,0.05
Bulgaria,2016,3.040860780702965,0.05
Bulgaria,2017,6.126841045062673,0.05
Bulgaria,2018,4.521471494000962,0.05
Bulgaria,2019,4.076032119881109,0.1
Canada,1999,2.2282313349206526,0.05
Canada,2000,2.5667238506861376,0.05
Canada,2001,1.502495510549572,0.05
Canada,2002,2.3125869699885624,0.05
Canada,2003,1.0278552111258288,0.05
Canada,2004,1.406636662762603,0.05
Canada,2005,1.1024819098044318,0.05
Canada,2006,0.7585173612234106,0.05
Canada,2007,1.1026165780942006,0.05
Canada,2008,1.5848270813384464,0.05
Canada,2009,1.4835167254553885,0.05
Canada,2010,1.107223258439545,0.05
Canada,2011,1.3693997184997948,0.05
Canada,2012,0.8127481206867677,0.05
Canada,2013,0.434238437588176,0.05
Canada,2014,1.0395632986718184,0.05
Canada,2015,1.3758170266668197,0.05
Canada,2016,0.9743180970989257,0.05
Canada,2017,0.5458595682554023,0.1
Canada,2018,0.9045428936619647,0.1
Canada,2019,1.2851510801577994,0.1
Chile,1999,8.275736283119372,0.775
Chile,2000,1.8644304454137346,0.75
Chile,2001,1.9526471587687186,0.3
Chile,2002,2.1920167301958693,0.3
Chile,2003,6.9335623032836935,0.3
Chile,2004,5.54377967258364,0.3
Chile,2005,3.919800332382477,0.3
Chile,2006,0.2087737002950904,0.225
Chile,2007,6.621746922195163,0.225
Chile,2008,10.115334556452247,0.225
Chile,2009,3.7198327315312736,0.225
Chile,2010,6.572386449462636,0.225
Chile,2011,4.809099132669019,0.225
Chile,2012,6.206154751573058,0.225
Chile,2013,4.416111774553559,0.225
Chile,2014,1.195799908015471,0.225
Chile,2015,4.689178645635018,0.225
Chile,2016,3.090787934330901,0.225
Chile,2017,2.620693393198368,0.225
Chile,2018,3.27890523536615,0.225
Chile,2019,3.989438424673737,0.225
"China, People's Republic of",2005,2.513158407969502,1
"China, People's Republic of",2006,2.341564987577468,1
"China, People's Republic of",2007,4.307846804271893,1
"China, People's Republic of",2008,3.9834090437496332,1
"China, People's Republic of",2009,2.472713425553226,1
"China, People's Republic of",2010,2.839225108264131,1
"China, People's Republic of",2011,3.4971621410036358,1
"China, People's Republic of",2012,1.994350785237085,1
"China, People's Republic of",2013,1.9069311477208377,0.9
"China, People's Republic of",2014,2.3942688558312244,0.8
"China, People's Republic of",2015,1.6238765858365707,0.8
"China, People's Republic of",2016,1.2832663694182482,0.9
"China, People's Republic of",2017,0.49676638617602553,0.9
"China, People's Republic of",2018,1.4833480789041413,0.9
"China, People's Republic of",2019,0.6622084831784503,0.9
Colombia,1999,2.165263689466625,0.6305555555555555
Colombia,2000,0.5655537565319135,0.6388888888888888
Colombia,2001,0.8250399292190094,0.6388888888888888
Colombia,2002,0.7549392843477689,0.8
Colombia,2003,1.0219135296239101,0.575
Colombia,2004,1.9488250157955957,0.6000000000000001
Colombia,2005,2.6167702497375207,0.6000000000000001
Colombia,2006,1.7053220976032826,0.575
Colombia,2007,3.5794050960713504,0.625
Colombia,2008,1.1123657249497398,0.625
Colombia,2009,1.393054904721237,0.575
Colombia,2010,2.049407667094941,0.725
Colombia,2011,0.7108493832810197,0.475
Colombia,2012,1.4474008851141973,0.475
Colombia,2013,0.7322070679550765,0.575
Colombia,2014,1.41833823347658,0.575
Colombia,2015,1.4917138761450246,0.575
Colombia,2016,1.2335857626563143,0.575
Colombia,2017,0.7749589378525089,0.575
Colombia,2018,1.096958275788916,0.575
Colombia,2019,1.5646389158779268,0.575
Costa Rica,1999,4.910790729336508,0
Costa Rica,2000,5.186046594660931,0
Costa Rica,2001,2.1720666482144995,0
Costa Rica,2002,5.888990719062946,0
Costa Rica,2003,4.2506623010365105,0
Costa Rica,2004,4.157419949178755,0
Costa Rica,2005,2.4403374056992013,0
Costa Rica,2006,6.268560409552461,0.025
Costa Rica,2007,5.629911278848433,0.025
Costa Rica,2008,5.393415128572475,0.025
Costa Rica,2009,5.298824851238822,0.025
Costa Rica,2010,5.287170348631341,0.025
Costa Rica,2011,4.134935273030899,0.075
Costa Rica,2012,8.02397237906497,0.075
Costa Rica,2013,3.9276921198010335,0.125
Costa Rica,2014,4.357493706392177,0.125
Costa Rica,2015,4.146003521910112,0.125
Costa Rica,2016,1.374173818790314,0.075
Costa Rica,2017,2.6077129949790785,0.075
Costa Rica,2018,5.3619030823648295,0.075
Costa Rica,2019,2.0347387271474466,0.125
Cyprus,2001,14.404666018852117,0.85
Cyprus,2002,19.96556170905173,0.875
Cyprus,2003,10.626588904109324,0.825
Cyprus,2004,4.192261007549925,0.05
Cyprus,2005,15.462670173526899,0.05
Cyprus,2006,19.281409560713527,0.15000000000000002
Cyprus,2007,24.063430839837896,0.15000000000000002
Cyprus,2008,6.9680944505823055,0.15000000000000002
Cyprus,2009,10.98374535744662,0.15000000000000002
Cyprus,2010,8.048028739782072,0.15000000000000002
Cyprus,2011,12.23420704218653,0.15000000000000002
Cyprus,2012,6.710386365370184,0.375
Cyprus,2013,11.266688503915038,0.6
Cyprus,2014,10.47841120347954,0.6
Cyprus,2015,20.84595677333578,0.15000000000000002
Cyprus,2016,25.843379375140376,0.2
Cyprus,2017,10.215637893566436,0.2
Cyprus,2018,11.096665721348336,0.2
Cyprus,2019,7.892973399642642,0.2
Czech Republic,1999,4.08174046969382,0.2
Czech Republic,2000,3.7784121734150977,0.15000000000000002
Czech Republic,2001,3.9367985866921975,0.05
Czech Republic,2002,9.913840020829198,0.05
Czech Republic,2003,2.9619846252801447,0.05
Czech Republic,2004,5.566599165507252,0.05
Czech Republic,2005,6.641651430777242,0.325
Czech Republic,2006,3.0174063408785994,0.325
Czech Republic,2007,4.268423998326955,0.325
Czech Republic,2008,4.96792096591037,0.325
Czech Republic,2009,2.9019840064827296,0.325
Czech Republic,2010,7.021948061509013,0.325
Czech Republic,2011,6.054604752322791,0.275
Czech Republic,2012,2.390662643545102,0.05
Czech Republic,2013,10.091077719426515,0.4
Czech Republic,2014,4.961320902318734,0.4
Czech Republic,2015,9.383667644714235,0.4
Czech Republic,2016,5.4902889730708075,0.4
Czech Republic,2017,35.772879726478045,0.4
Czech Republic,2018,3.841335773710311,0.4
Czech Republic,2019,3.40808234317744,0.4
Denmark,1999,3.725344407413547,0.07500000000000001
Denmark,2000,3.7094534608850376,0.07500000000000001
Denmark,2001,4.570414288390426,0.07500000000000001
Denmark,2002,5.240381110327158,0.05
Denmark,2003,5.016343155773742,0.05
Denmark,2004,5.272590140163793,0.05
Denmark,2005,5.040921172471447,0.05
Denmark,2006,4.339401023453492,0.05
Denmark,2007,4.116222096176438,0.05
Denmark,2008,10.518274190997754,0.05
Denmark,2009,11.30590021059392,0.05
Denmark,2010,9.026126621977541,0.05
Denmark,2011,7.441414281929376,0.05
Denmark,2012,4.181435198578277,0.05
Denmark,2013,13.305932552086304,0.05
Denmark,2014,11.488034819646645,0.05
Denmark,2015,44.06018439702594,0.05
Denmark,2016,6.254126864667704,0.05
Denmark,2017,5.921728191564844,0.05
Denmark,2018,0.5897345063373468,0.05
Denmark,2019,4.429169281312798,0.05
Dominican Republic,2011,5.447278476104568,0.275
Dominican Republic,2012,4.392882754110555,0.25
Dominican Republic,2013,1.93007017813812,0.25
Dominican Republic,2014,5.147625505249852,0.25
Dominican Republic,2015,6.179443975382493,0.25
Dominican Republic,2016,4.311389093989162,0.25
Dominican Republic,2017,5.73085515865397,0.325
Dominican Republic,2018,2.6978883478958475,0.35
Dominican Republic,2019,3.8106220192555256,0.375
Ecuador,1999,3.05870174976079,0.35
Ecuador,2000,21.086360701888818,0.35
Ecuador,2001,4.884526784961355,0.35
Ecuador,2002,2.4344481085638376,0.35
Ecuador,2003,3.1272588884489014,0.3
Ecuador,2004,0.971805656675019,0.1
Ecuador,2005,1.1973695724983424,0.1
Ecuador,2006,4.572562697412227,0.15
Ecuador,2007,4.47078316911119,0.15
Ecuador,2008,3.475925819123003,0.5
Ecuador,2009,10.990958316049523,0.5
Ecuador,2010,5.788478512696828,0.5
Ecuador,2011,2.708180417922167,0.5
Ecuador,2012,6.591445414960861,0.5
Ecuador,2013,3.716283522247942,0.5
Ecuador,2014,5.509695564387299,0.5
Ecuador,2015,3.8701582771105483,0.525
Ecuador,2016,2.5461437330168817,0.525
Ecuador,2017,3.7899468528571276,0.525
Ecuador,2018,5.564744830592483,0.5
Ecuador,2019,5.292620734839732,0.5
"Egypt, Arab Republic of",2011,3.483247302208231,0.225
"Egypt, Arab Republic of",2012,2.9727878504341945,0.225
"Egypt, Arab Republic of",2013,4.312285779512483,0.225
"Egypt, Arab Republic of",2014,0.822110132013726,0.25
"Egypt, Arab Republic of",2015,4.622588028608466,0.25
"Egypt, Arab Republic of",2016,1.4483540940209407,0.25
"Egypt, Arab Republic of",2017,3.5373822942547397,0.25
"Egypt, Arab Republic of",2018,5.113684837081454,0.25
"Egypt, Arab Republic of",2019,3.505135855357863,0.25
El Salvador,1999,3.9052129201840073,0
El Salvador,2000,9.175852823828167,0
El Salvador,2001,2.8422832345667612,0.05
El Salvador,2002,4.606519378631101,0.05
El Salvador,2003,3.851657382281689,0.05
El Salvador,2004,4.638350030548727,0.05
El Salvador,2005,7.110696552319914,0.05
El Salvador,2006,3.1665826833709865,0.05
El Salvador,2007,15.34681220688749,0.05
El Salvador,2008,6.567045091647557,0.05
El Salvador,2009,13.969208869151334,0.175
El Salvador,2010,11.144979526062983,0.175
El Salvador,2011,12.583306552459637,0.175
El Salvador,2012,7.692375007970669,0.175
El Salvador,2013,1.7020198235319641,0.175
El Salvador,2014,9.324274591015197,0.175
El Salvador,2015,6.361158394020414,0.175
El Salvador,2016,6.322088368909862,0.175
El Salvador,2017,4.427785614324774,0.225
El Salvador,2018,3.9137020908728655,0.225
El Salvador,2019,3.582555228388038,0.225
"Eswatini, Kingdom of",2011,6.055446726445157,0.8
"Eswatini, Kingdom of",2012,6.2694465712233125,0.8
"Eswatini, Kingdom of",2013,8.412055876695456,0.8
"Eswatini, Kingdom of",2014,10.259970411510428,0.8
"Eswatini, Kingdom of",2015,1.9294611282101954,0.8
"Eswatini, Kingdom of",2016,4.1480704919620175,0.8
"Eswatini, Kingdom of",2017,4.823013356272649,0.8
"Eswatini, Kingdom of",2018,1.8924487680202038,0.8
"Eswatini, Kingdom of",2019,13.402297687462413,0.8
"Ethiopia, The Federal Democratic Republic of",2003,5.16110676230328,0.8125
"Ethiopia, The Federal Democratic Republic of",2004,11.372480958491202,0.8125
"Ethiopia, The Federal Democratic Republic of",2005,1.1878769859891891,0.8125
"Ethiopia, The Federal Democratic Republic of",2006,3.252731784309945,0.90625
"Ethiopia, The Federal Democratic Republic of",2007,1.0882517502733446,0.90625
"Ethiopia, The Federal Democratic Republic of",2008,1.2825421069883975,0.9375
"Ethiopia, The Federal Democratic Republic of",2009,0.6802194018537878,0.9375
Finland,1999,4.462782030406544,0.05
Finland,2000,3.479937537066375,0.05
Finland,2001,3.307062643074876,0.05
Finland,2002,2.152895442247369,0.05
Finland,2003,4.43355984633396,0.05
Finland,2004,4.036778489769465,0.05
Finland,2005,4.8694125890841775,0.30000000000000004
Finland,2006,2.8820078656642174,0.30000000000000004
Finland,2007,7.3518767816775465,0.30000000000000004
Finland,2008,9.076420433350954,0.30000000000000004
Finland,2009,6.688089494567483,0.125
Finland,2010,4.504595805085178,0.125
Finland,2011,8.051280953420308,0.1
Finland,2012,15.628684888721267,0.1
Finland,2013,11.316929940345469,0.125
Finland,2014,7.013421074074238,0.125
Finland,2015,8.023352606752404,0.125
Finland,2016,7.627193246440498,0.325
Finland,2017,3.8520664758588756,0.325
Finland,2018,4.300568507182461,0.325
Finland,2019,4.1481655964051365,0.325
France,1999,2.3575758190667946,0.07500000000000001
France,2000,2.977609180184775,0.1
France,2001,4.180788187416026,0.1
France,2002,1.0132491619771806,0.1
France,2003,0.6847575820136138,0
France,2004,2.66255812458994,0
France,2005,2.1615362921189645,0.05
France,2006,1.667607911362884,0.05
France,2007,2.6367806309399726,0.05
France,2008,4.385696431755831,0.05
France,2009,1.762436509300423,0.05
France,2010,3.81412491578806,0.05
France,2011,1.4729892090758245,0.05
France,2012,0.504368781164211,0.05
France,2013,3.5145573843592604,0.05
France,2014,2.735986053909711,0.05
France,2015,1.4565414526426275,0.05
France,2016,2.0888464460943994,0.05
France,2017,1.8762189027363283,0.05
France,2018,3.9745154292957032,0.05
France,2019,0.9435654806676792,0.05
Georgia,1999,2.1559906944671345,0.07500000000000001
Georgia,2000,1.591545611694994,0.07500000000000001
Georgia,2001,2.3442792533522177,0.07500000000000001
Georgia,2002,1.8773823266578817,0.07500000000000001
Georgia,2003,3.0352558413969746,0.07500000000000001
Georgia,2004,2.7117682533030183,0.07500000000000001
Georgia,2005,4.279654733053976,0.07500000000000001
Georgia,2006,7.583895889259355,0.07500000000000001
Georgia,2007,4.089654526397738,0
Georgia,2008,8.450146775485289,0
Georgia,2009,5.330937611302463,0.05
Georgia,2010,5.56643636085619,0
Georgia,2011,3.219443196059834,0
Georgia,2012,3.9525661324969166,0.05
Georgia,2013,2.2641561225986457,0.05
Georgia,2014,6.230496506323086,0.1
Georgia,2015,4.035819298101324,0.1
Georgia,2016,6.738449558587741,0.05
Georgia,2017,3.8169496663295135,0.1
Georgia,2018,4.003248123902058,0.1
Georgia,2019,5.570705150016076,0.1
Germany,1999,4.503598695300687,0
Germany,2000,4.310470290857597,0
Germany,2001,3.9516369831360927,0
Germany,2002,2.905193726333187,0
Germany,2003,3.1178767935387546,0
Germany,2004,4.313162808029446,0.05
Germany,2005,2.3915602704604546,0.3
Germany,2006,3.642226588590803,0.3
Germany,2007,4.1498274567171585,0.3
Germany,2008,1.9173239973096048,0.3
Germany,2009,4.5008525454580735,0.3
Germany,2010,2.103529203927088,0.3
Germany,2011,3.838444316936314,0.3
Germany,2012,2.774939586973417,0.3
Germany,2013,2.1593020496780158,0.3
Germany,2014,1.783794709544482,0.3
Germany,2015,4.050831484096431,0.3
Germany,2016,3.3910943026994476,0.3
Germany,2017,1.3197898509210788,0.3
Germany,2018,2.0806996245976688,0.3
Germany,2019,2.8490575070754405,0.3
Ghana,2011,8.74393705353666,0.325
Ghana,2012,5.955539510787307,0.325
Ghana,2013,5.417989870221775,0.325
Ghana,2014,5.139167750291017,0.325
Ghana,2015,14.234416626084759,0.325
Ghana,2016,7.058538697035383,0.325
Ghana,2017,8.661338106391314,0.325
Ghana,2018,4.540474750134794,0.325
Ghana,2019,8.514663442545066,0.325
Greece,1999,3.85282125536601,0
Greece,2000,4.432453170272516,0
Greece,2001,8.478953848581167,0
Greece,2002,3.153102124480286,0
Greece,2003,4.014714716668864,0
Greece,2004,2.808113939335075,0
Greece,2005,3.089550272251644,0.05
Greece,2006,5.102913608707153,0.05
Greece,2007,2.270908497098742,0.075
Greece,2008,3.1979114863937306,0.15
Greece,2009,3.571250697813012,0.15
Greece,2010,6.436696436381829,0.125
Greece,2011,4.504938503794303,0.125
Greece,2012,7.903682524123974,0.125
Greece,2013,7.175838074535079,0.125
Greece,2014,6.255728860869333,0.125
Greece,2015,6.976019886327501,0.575
Greece,2016,5.466468760630878,0.675
Greece,2017,7.431336010688803,0.675
Greece,2018,5.5895694190569,0.675
Greece,2019,5.123566487385607,0.675
Guatemala,1999,2.367067005661125,0.05
Guatemala,2000,3.2068734991816044,0.05
Guatemala,2001,6.211266065521477,0.075
Guatemala,2002,3.133265097092343,0
Guatemala,2003,2.50762930414122,0
Guatemala,2004,7.796708790521307,0
Guatemala,2005,4.986922919223788,0
Guatemala,2006,3.0091861322150337,0
Guatemala,2007,2.080139502026303,0
Guatemala,2008,3.475020770684173,0
Guatemala,2009,2.7523483610273365,0
Guatemala,2010,1.1295669130275023,0
Guatemala,2011,2.3617406707170394,0
Guatemala,2012,2.575713312887574,0
Guatemala,2013,4.167642135435665,0
Guatemala,2014,3.321482331715494,0
Guatemala,2015,2.9646860131177823,0
Guatemala,2016,4.826256929970482,0.025
Guatemala,2017,4.395894293609486,0.05
Guatemala,2018,2.0124703999741005,0.05
Guatemala,2019,3.568867040965486,0.05
Hungary,1999,3.1035123981016914,0.75
Hungary,2000,4.033751240513561,0.75
Hungary,2001,6.892727516243768,0
Hungary,2002,4.36894358758656,0
Hungary,2003,10.620508001554898,0.025
Hungary,2004,4.548335534571694,0.025
Hungary,2005,2.927360835687344,0.175
Hungary,2006,7.360560852468164,0.225
Hungary,2007,3.3593337612989265,0.225
Hungary,2008,13.57878803965191,0.125
Hungary,2009,13.633058334699967,0.07777777777777778
Hungary,2010,6.491436027025343,0.07777777777777778
Hungary,2011,6.685356404599537,0.07777777777777778
Hungary,2012,2.962135749848555,0.07777777777777778
Hungary,2013,11.676969004465247,0.07500000000000001
Hungary,2014,10.085339290727799,0.07500000000000001
Hungary,2015,8.17507551917674,0.07500000000000001
Hungary,2016,9.36108908676,0.07500000000000001
Hungary,2017,4.8002091433806795,0.07500000000000001
Hungary,2018,4.49478198695935,0.07500000000000001
Hungary,2019,2.7613526139158338,0.07500000000000001
Iceland,1999,4.529180386102175,0.175
Iceland,2000,8.690405505179154,0.175
Iceland,2001,9.089004029135578,0.175
Iceland,2002,6.645537159873639,0.175
Iceland,2003,3.712529932900113,0.175
Iceland,2004,17.519208023508543,0.225
Iceland,2005,19.63227476606623,0.225
Iceland,2006,36.616486202958576,0.225
Iceland,2007,26.731874435011218,0.225
Iceland,2008,40.10139537202976,0.225
Iceland,2009,45.73828932362196,0.8500000000000001
Iceland,2010,57.147877461819796,0.9
Iceland,2011,24.420563158077947,0.9
Iceland,2012,42.16887328875723,0.9
Iceland,2013,9.504793429656605,0.9
Iceland,2014,11.359258336625546,0.9
Iceland,2015,9.136073219262693,0.9
Iceland,2016,13.637773405044726,0.9
Iceland,2017,8.862328982944193,0.8500000000000001
Iceland,2018,6.6266652125675405,0.7250000000000001
Iceland,2019,11.41783984407916,0.2
India,1999,0.5974728398419664,1
India,2000,1.0701037552513857,1
India,2001,1.1395938298771826,1
India,2002,1.3681094042185082,1
India,2003,1.0555535319716554,0.95
India,2004,2.67626475387706,0.95
India,2005,2.036180966445713,0.95
India,2006,0.6579008603930446,0.95
India,2007,3.015142984392083,0.95
India,2008,4.6690661366810655,0.95
India,2009,2.6372735614709177,0.95
India,2010,0.776698419206212,0.95
India,2011,1.792878250745529,0.975
India,2012,1.546167773470786,0.95
India,2013,2.6648234869174634,0.95
India,2014,1.467675670913559,0.95
India,2015,1.95608696463494,0.95
India,2016,0.8499116561373111,0.95
India,2017,1.3346834474600742,0.95
India,2018,1.1553209973916594,0.95
India,2019,0.8849997350921338,0.95
Indonesia,1999,3.114642340038236,0.6111111111111112
Indonesia,2000,1.5361328635498712,0.65
Indonesia,2001,2.9712353609466997,0.675
Indonesia,2002,1.3104026077051678,0.675
Indonesia,2003,2.115813774405787,0.675
Indonesia,2004,2.6436831448444216,0.675
Indonesia,2005,3.884338987734589,0.675
Indonesia,2006,2.28157638139636,0.65
Indonesia,2007,1.2253572074519528,0.7
Indonesia,2008,2.745785373180895,0.575
Indonesia,2009,1.65876793308608,0.675
Indonesia,2010,1.3439808538839504,0.675
Indonesia,2011,4.078308196323205,0.675
Indonesia,2012,1.8078066373891557,0.675
Indonesia,2013,1.7752709886224203,0.625
Indonesia,2014,1.7358680592878735,0.625
Indonesia,2015,1.9621631728142654,0.675
Indonesia,2016,0.9944450107375957,0.675
Indonesia,2017,0.7000287358400671,0.675
Indonesia,2018,2.5065655579745183,0.7
Indonesia,2019,0.9437037164542366,0.7
Ireland,2005,10.898330308910856,0.05
Ireland,2006,3.635279896787633,0.05
Ireland,2007,6.81848360227748,0.05
Ireland,2008,23.632903861217727,0.05
Ireland,2009,16.220459718308966,0.05
Ireland,2010,20.42021343887295,0.05
Ireland,2011,6.793652297862931,0.05
Ireland,2012,13.30689269826443,0.05
Ireland,2013,6.427648052435662,0.05
Ireland,2014,23.02906934033546,0.05
Ireland,2015,36.40861414389307,0.05
Ireland,2016,26.831011458082006,0.05
Ireland,2017,34.346747234371705,0.05
Ireland,2018,38.00029795428249,0.05
Ireland,2019,41.044344791557734,0.05
Israel,1999,4.545065559142422,0.225
Israel,2000,3.359018450111771,0.15
Israel,2001,2.618500811820267,0.15
Israel,2002,3.1034469033297563,0.025
Israel,2003,3.309284837462568,0
Israel,2004,7.109190550325013,0
Israel,2005,5.789198592510742,0
Israel,2006,6.985714908946364,0
Israel,2007,3.5910068443449488,0
Israel,2008,5.435266298913719,0
Israel,2009,8.745451940912867,0
Israel,2010,3.8389359598056494,0
Israel,2011,6.535471599642183,0.075
Israel,2012,4.546834387968223,0.075
Israel,2013,4.9565604979987254,0.125
Israel,2014,2.498152681591262,0.1
Israel,2015,4.294074212712019,0.1
Israel,2016,3.5512753033097466,0.1
Israel,2017,4.830326374753375,0.1
Israel,2018,2.6247590396656433,0.1
Israel,2019,1.7431316576012357,0.1
Italy,1999,1.4007757031524786,0.025
Italy,2000,1.4930223402248386,0.025
Italy,2001,1.6405374520633336,0.025
Italy,2002,1.2218526948187345,0.025
Italy,2003,2.693509285782351,0.025
Italy,2004,1.8126766790245108,0.025
Italy,2005,0.8976438936896427,0.025
Italy,2006,1.3327131642827603,0.025
Italy,2007,0.7819588139124355,0.025
Italy,2008,4.149198606256342,0.025
Italy,2009,6.768620838891144,0.025
Italy,2010,2.299484080699263,0.025
Italy,2011,1.2867003841085787,0.025
Italy,2012,1.2663834774202205,0.025
Italy,2013,2.995854160932476,0.025
Italy,2014,3.5640430311379956,0.025
Italy,2015,2.476875362096267,0.025
Italy,2016,4.115639567384085,0.025
Italy,2017,2.6667772416323627,0.025
Italy,2018,1.6452160403117353,0.025
Italy,2019,2.0171221746871475,0.025
Jamaica,2012,7.8382468054848,0.725
Jamaica,2013,14.482781021447671,0.725
Jamaica,2014,13.210129315669116,0.7
Jamaica,2015,8.691961074362522,0.7
Jamaica,2016,9.381206375129382,0.7250000000000001
Jamaica,2017,11.158883705095679,0.75
Jamaica,2018,7.178107939107972,0.75
Jamaica,2019,6.30961647322635,0.75
Japan,1999,0.9735869992635106,0
Japan,2000,0.5315859619875264,0
Japan,2001,1.1248794086136198,0
Japan,2002,1.485929338827874,0
Japan,2003,1.679091614964315,0
Japan,2004,5.786928307165476,0
Japan,2005,0.8709988948760203,0
Japan,2006,0.5927403425022397,0
Japan,2007,0.9672759392265039,0
Japan,2008,1.7725264649012733,0
Japan,2009,1.4631492800566344,0
Japan,2010,1.462505114949314,0
Japan,2011,3.830730072296611,0
Japan,2012,1.493558775203348,0
Japan,2013,1.6838850449928582,0
Japan,2014,1.7543763768793708,0
Japan,2015,0.593910425937843,0
Japan,2016,4.013515431838023,0
Japan,2017,1.0675044975353356,0
Japan,2018,1.4874774403875666,0
Japan,2019,2.3345195979073203,0
"Kazakhstan, Republic of",1999,3.053936681473973,0.575
"Kazakhstan, Republic of",2000,7.958521453028663,0.6
"Kazakhstan, Republic of",2001,7.467245141771008,0.625
"Kazakhstan, Republic of",2002,3.158573223379451,0.55
"Kazakhstan, Republic of",2003,4.365413535242065,0.55
"Kazakhstan, Republic of",2004,9.5725247976851,0.5
"Kazakhstan, Republic of",2005,4.342700749025747,0.575
"Kazakhstan, Republic of",2006,10.740389580262091,0.775
"Kazakhstan, Republic of",2007,7.7704250057572235,0.675
"Kazakhstan, Republic of",2008,4.282159528940344,0.475
"Kazakhstan, Republic of",2009,2.162024746433847,0.475
"Kazakhstan, Republic of",2010,6.55824776238302,0.375
"Kazakhstan, Republic of",2011,7.079395781967651,0.325
"Kazakhstan, Republic of",2012,2.8176513713000064,0.325
"Kazakhstan, Republic of",2013,1.7556436209964228,0.325
"Kazakhstan, Republic of",2014,5.349187278746127,0.325
"Kazakhstan, Republic of",2015,1.3800515580800312,0.325
"Kazakhstan, Republic of",2016,2.855304252039606,0.25
"Kazakhstan, Republic of",2017,4.5848304109757825,0.325
"Kazakhstan, Republic of",2018,1.5607015089155676,0.1
"Kazakhstan, Republic of",2019,4.270490195494339,0.07500000000000001
"Korea, Republic of",1999,3.074432161377988,0.6
"Korea, Republic of",2000,3.80685410733275,0.5
"Korea, Republic of",2001,1.7917123311705945,0.45
"Korea, Republic of",2002,0.9747941694351409,0.5
"Korea, Republic of",2003,0.5820445066898075,0.5
"Korea, Republic of",2004,2.980299129862824,0.55
"Korea, Republic of",2005,1.0378017032646865,0.225
"Korea, Republic of",2006,1.1814336046927278,0.2
"Korea, Republic of",2007,2.329586142555763,0.175
"Korea, Republic of",2008,6.2088858278584675,0.125
"Korea, Republic of",2009,2.9058262026043225,0.125
"Korea, Republic of",2010,1.8146196822659129,0.15000000000000002
"Korea, Republic of",2011,3.1355104270174925,0.175
"Korea, Republic of",2012,3.0692843021437355,0.175
"Korea, Republic of",2013,1.7537652407831896,0.15
"Korea, Republic of",2014,2.6395566320969817,0.15
"Korea, Republic of",2015,1.5334007988106872,0.15
"Korea, Republic of",2016,0.5798335812069036,0.175
"Korea, Republic of",2017,1.5357283986654944,0.175
"Korea, Republic of",2018,1.8184714668836335,0.175
"Korea, Republic of",2019,1.1412297063963612,0.175
Kuwait,2015,15.915661131528896,0.45
Kuwait,2016,21.507660685154775,0.45
Kuwait,2017,14.047160582375795,0.4
Kuwait,2018,8.756096812582932,0.4
Kuwait,2019,3.7290666844202334,0.4
